version	doi	age	SEX	POP	YL	YAF	YS	YR	Y	TGYL	TGYS	TGYA	TGC	TGO	YN	TGSOAIC	TGSDIC	TGSFIC	TGSUIC	TGSXIC	TGXIC	TFB	TGIC	YD	TFW	TFWI	TFWO	YDF	CGH	CGE	CGS	CGX	CG	YDFA	YDA	CF	SF	YAG	TGNF	SG	PH	PHHW	PHCC	CH	CHHW	CHCC	THOHW	THIHW	THOCC	THICC	THO	THI	PHM	PHHWM	PHCCM	CHHWM	CHCCM	THOHWM	THIHWM	THOCCM	THICCM	THOM	THIM
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	0.0	0.0	83341.0	0.0	0.0	0.0	0.0452805	0.0452805	0.0	0.0	0.0	1505.575	1505.575	-1505.5297	0.887875	234.2569	0.0	0.0	21.95913	0.0	0.0	257.1038	-1248.4259	7739.019	7739.019	7.9421225E-6	6490.5933	4300.063	99.54169	365.4658	2571.9583	7337.028	13827.621	-1148.8843	5616.664	873.9291	-32.91801	-36.15824	19.30673	0.0	0.0	0.0	429.03906	102.87346	326.1656	0.0	102.87346	0.0	326.1656	0.0	429.03906	0.0	0.0	0.0	9568.981	26467.156	0.0	9568.981	0.0	26467.156	0.0	36036.137
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	1.0	0.0	82449.0	0.0	0.0	0.0	0.1325141	0.1325141	0.0	0.0	0.0	1638.793	1638.793	-1638.6604	2.530788	58.51162	0.0	0.0	21.95913	0.0	0.0	83.00153	-1555.6588	7209.934	7209.934	1.6363896E-5	5654.2754	987.8906	809.7168	311.1412	2571.958	4680.706	10334.981	-745.942	6028.853	-374.57788	-35.8307	-39.35763	21.01505	0.0	0.0	0.0	379.89456	100.58455	279.31003	0.0	100.58455	0.0	279.31003	0.0	379.89456	0.0	0.0	0.0	9356.073	22664.994	0.0	9356.073	0.0	22664.994	0.0	32021.068
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	2.0	0.0	81855.5	0.0	0.0	0.0	0.2197476	0.2197476	0.0	0.0	0.0	1508.249	1508.249	-1508.0293	3.116303	61.36188	0.0	0.0	21.95913	0.0	0.0	86.43731	-1421.592	7075.4014	7075.4014	1.5068028E-5	5653.8096	987.8906	2475.696	312.0286	2571.9575	6347.573	12001.383	1054.104	5597.695	56.11458	-32.97648	-36.22246	19.34102	0.0	0.0	0.0	308.40924	98.29564	210.11359	0.0	98.29564	0.0	210.11359	0.0	308.40924	0.0	0.0	0.0	9143.166	17049.955	0.0	9143.166	0.0	17049.955	0.0	26193.121
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	3.0	0.0	82316.5	0.0	0.0	0.0	0.3062076	0.3062076	0.0	0.0	0.0	1516.831	1516.831	-1516.5249	6.357736	64.46989	0.0374307	0.0	21.95913	0.0	0.0	92.8242	-1423.7007	7308.6875	7308.6875	8.397211E-6	5884.987	987.8906	4637.613	313.0273	2571.9578	8510.488	14395.475	3213.912	5676.141	208.84575	-33.16412	-36.42857	19.45108	0.0	0.0	0.0	291.65295	96.95665	194.6963	0.0	96.95665	0.0	194.6963	0.0	291.65295	0.0	0.0	0.0	9018.617	15798.898	0.0	9018.617	0.0	15798.898	0.0	24817.516
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	4.0	0.0	81771.5	0.0	0.0	0.0	0.4710846	0.4710846	0.0	0.0	0.0	1478.957	1478.957	-1478.486	8.294416	69.73859	0.0	0.0	21.95913	0.0	0.0	99.99214	-1378.4938	7542.2417	7542.2417	1.3872895E-5	6163.748	987.8906	5819.57	314.6728	2571.9583	9694.091	15857.839	4441.076	5598.918	564.82996	-32.33603	-35.51897	18.96539	0.0	0.0	0.0	268.34546	96.37642	171.96904	0.0	96.37642	0.0	171.96904	0.0	268.34546	0.0	0.0	0.0	8964.646	13954.664	0.0	8964.646	0.0	13954.664	0.0	22919.31
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	5.0	0.0	82736.0	0.0	0.0	0.0	0.6485115	0.6485115	0.0	0.83505917	0.0	1599.209	1600.0441	-1599.3955	10.74303	71.46855	0.150446	0.0	21.95913	0.0	0.0	104.3211	-1495.0745	7808.044	7824.666	16.622034	6312.9697	817.6255	5863.954	315.2485	2571.9575	9568.786	15881.756	4368.88	6050.744	262.22537	-34.9835	-38.42704	20.51816	0.0	0.0	0.0	262.59213	97.48939	165.10275	0.0	97.48939	0.0	165.10275	0.0	262.59213	0.0	0.0	0.0	9068.171	13397.49	0.0	9068.171	0.0	13397.49	0.0	22465.66
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	6.0	0.0	80324.0	0.0	0.0	0.0	0.8892969	0.8892969	0.0	0.86013466	0.0	1719.464	1720.3241	-1719.4348	13.26693	71.00906	0.0438417	0.0	21.95913	0.0	0.0	106.279	-1613.1558	8189.601	8189.601	1.9194333E-5	6576.4453	817.6255	7637.32	315.123	2571.958	11342.03	17918.477	6024.164	6505.722	70.723076	-37.61331	-41.31571	22.06057	1.7711692	1.7711692	0.0	249.02242	98.91353	150.10889	0.13140535	97.273766	0.0	150.10889	0.13140535	247.38266	164.74884	164.74884	0.0	9200.641	12180.793	12.222932	9048.114	0.0	12180.793	12.222932	21228.906
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	7.0	0.0	81728.0	0.0	0.0	0.0	0.9757317	0.9757317	0.0	0.84535843	0.0	1841.602	1842.4474	-1841.4717	24.37527	87.62038	0.1596969	0.0	21.95913	0.0	0.0	134.1145	-1707.3572	8682.419	8703.041	20.622026	6975.0615	817.6255	8284.053	320.3882	2571.9578	11994.02	18969.082	6576.6953	6969.541	5.520754	-40.28343	-44.24865	23.62662	5.2885566	5.2885566	0.0	238.80412	101.67776	137.12636	0.4278714	96.81707	0.0	137.12636	0.4278714	233.94344	491.92566	491.92566	0.0	9457.761	11127.307	39.799316	9005.634	0.0	11127.307	39.799316	20132.94
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	8.0	0.0	80549.5	0.0	0.0	0.0	1.06396	1.06396	0.0	0.8577267	0.0	1964.292	1965.1497	-1964.0857	33.96243	97.53066	0.1324227	0.0	21.95913	0.0	0.0	153.5846	-1810.5011	9340.2295	9342.314	2.085445	7529.7285	817.6255	8623.204	323.5475	2571.9575	12336.33	19866.059	6812.703	7437.767	91.961235	-42.96619	-47.19549	25.20008	10.22584	10.22584	0.0	220.64868	104.22523	116.42345	0.8404941	94.83988	0.0	116.42345	0.8404941	211.26334	951.17694	951.17694	0.0	9694.719	9447.341	78.18024	8821.722	0.0	9447.341	78.18024	18269.062
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	9.0	0.0	82233.0	0.0	0.0	0.0	0.9839179	0.9839179	0.0	0.84016705	0.0	2084.209	2085.049	-2084.0652	39.75322	102.0831	0.1190371	0.0	21.95913	0.0	0.0	163.9146	-1920.1506	9936.999	9943.03	6.0311418	8016.8486	817.6255	8486.961	325.0167	2571.9585	12201.56	20218.408	6566.8105	7900.824	116.02417	-45.58769	-50.07503	26.73762	17.881657	17.881657	0.0	207.49582	108.385574	99.11024	1.7851125	92.28903	0.0	99.11024	1.7851125	191.39928	1663.2981	1663.2981	0.0	10081.702	8042.4365	166.0458	8584.449	0.0	8042.4365	166.0458	16626.885
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	10.0	0.0	82529.5	0.0	0.0	0.0	1.377479	1.377479	0.0	0.8371486	0.0	2206.048	2206.8853	-2205.5078	47.97922	112.6377	0.2668892	0.0	21.95913	0.0	0.0	182.843	-2022.6648	10627.566	10627.566	5.5797875E-5	8604.901	905.7278	9486.568	328.3788	2571.957	13292.63	21897.531	7463.9033	8372.48	232.42117	-48.25153	-53.00108	28.29998	30.811508	27.567415	3.2440937	198.02625	112.916115	85.11013	3.3789597	88.72766	3.2440937	85.11013	6.623053	173.8378	2827.4849	2564.2383	263.24643	10503.119	6906.3784	314.3007	8253.182	263.24643	6906.3784	577.5471	15159.56
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	11.0	0.0	83860.5	0.0	0.0	0.0	1.811758	1.811758	0.0	0.8238617	0.0	2338.897	2339.721	-2337.9092	59.80032	109.0559	0.362058	0.0	21.95913	0.0	0.0	191.1774	-2146.7317	11246.155	11287.229	41.073273	9099.424	905.7278	9883.78	327.4065	2571.9575	13688.87	22788.293	7737.049	8879.156	220.26735	-51.15585	-56.19128	30.00339	38.697483	35.620075	3.0774055	187.38237	117.11729	70.265076	4.8812246	86.37843	3.0774055	70.265076	7.95863	156.64351	3562.993	3313.2727	249.72029	10893.899	5701.756	454.03687	8034.663	249.72029	5701.756	703.7572	13736.419
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	12.0	0.0	82543.5	0.0	0.0	0.0	2.988806	2.988806	0.0	0.8370066	0.0	2469.316	2470.1528	-2467.164	70.24724	109.9221	0.4340578	0.0	21.95913	0.0	0.0	202.5625	-2264.6016	11735.306	11765.088	29.782694	9470.704	905.7278	10387.4	327.7894	2571.9578	14192.88	23663.584	8122.799	9380.685	90.01948	-54.00762	-59.32376	31.67599	45.89393	42.065365	3.828565	177.69649	120.47304	57.223442	6.262829	84.6705	3.828565	57.223442	10.091394	141.89395	4223.4683	3912.794	310.67416	11206.041	4643.475	582.54956	7875.7964	310.67416	4643.475	893.22375	12519.271
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	13.0	0.0	84741.5	0.0	0.0	0.0	4.829903	4.829903	0.0	0.8152966	0.0	2603.888	2604.7031	-2599.8733	78.0154	108.5456	0.2303293	0.0	21.95913	0.0	0.0	208.7505	-2391.1228	12056.553	12056.553	7.602822E-5	9665.43	905.7278	9848.443	327.4262	2571.9578	13653.56	23318.988	7457.3203	9891.243	-225.81326	-56.94945	-62.55516	33.4014	50.64271	47.331974	3.3107376	153.40294	123.599434	29.803501	7.4536777	83.72114	3.3107376	29.803501	10.764416	113.52464	4671.3325	4402.678	268.65436	11496.85	2418.446	693.3187	7787.4893	268.65436	2418.446	961.9731	10205.936
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	14.0	0.0	82620.0	22.63239	-29.68692	0.0	7.497644	0.44311285	7.202917	0.8362316	-4.368757	2746.504	2750.1743	-2749.7312	89.48794	109.729	0.620645	0.2210899	21.95913	0.0	0.0	222.0178	-2527.7134	12234.944	12245.311	10.366559	9707.23	905.7278	10859.12	327.9958	2571.9583	14664.8	24372.031	8331.406	10427.92	-720.68896	-60.13003	-66.04882	35.26684	52.848347	50.34436	2.5039861	143.68434	125.09592	18.58842	8.540348	83.2919	2.5039861	18.58842	11.044334	101.880325	4886.071	4682.882	203.1894	11636.048	1508.3829	794.3976	7747.563	203.1894	1508.3829	997.587	9255.946
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	15.0	0.0	86019.0	537.2114	53.32188	0.0	14.58408	605.1174	84.74378	2.1058826	15.368048	2910.843	3013.0608	-2407.9434	107.6967	118.4301	3.037932	3.425316	21.95913	0.0	0.0	254.5491	-2153.3943	12110.142	12110.142	8.833053E-5	9956.747	1049.773	10327.55	330.8743	2571.9578	14280.16	24236.906	8174.1553	11035.93	-1079.1824	-65.87781	-72.36237	38.63797	54.033836	52.477726	1.55611	132.35352	124.67968	7.6738305	9.554346	81.7563	1.55611	7.6738305	11.110456	89.43014	5007.5933	4881.321	126.27269	11597.33	622.70355	888.71655	7604.726	126.27269	622.70355	1014.98926	8227.43
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	16.0	0.0	86410.0	2142.885	136.3307	0.0	25.36199	2304.5776	327.0128	0.44532177	39.29225	3063.971	3430.7212	-1126.1436	107.6162	118.1974	10.9844	22.87622	21.95913	60.62495	2.6412926	342.2582	-783.8854	11631.419	11708.91	77.49141	10850.175	1049.773	10332.94	332.8585	2571.9575	14287.53	25137.705	9549.055	11723.46	-873.2848	-75.00957	-82.39301	43.99383	56.788177	56.104248	0.6839294	124.7084	124.7084	0.0	11.345608	79.94975	0.6839294	0.0	12.029536	79.94975	5274.1475	5218.649	55.49839	11600.002	0.0	1055.3344	7436.6865	55.49839	0.0	1110.8328	7436.6865
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	17.0	0.0	89881.0	4008.182	237.4613	0.0	45.79847	4291.442	671.2347	1.1536463	68.43937	3235.236	3976.0637	315.37817	101.126	135.2867	28.14315	48.45652	21.95913	89.11501	3.88254	424.0865	739.46466	10974.614	11061.155	86.54068	11717.962	1049.773	9400.618	341.6842	2571.958	13364.03	25081.992	10140.083	12377.32	-659.35895	-86.93298	-95.49007	50.98703	68.893875	60.807247	8.086624	124.60257	124.60256	0.0	13.480332	77.27565	8.086624	0.0	21.566956	77.27565	6312.3076	5656.1074	656.2002	11590.157	0.0	1253.9001	7187.949	656.2002	0.0	1910.1003	7187.949
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	18.0	0.0	93401.5	6039.632	367.2966	0.0	75.85848	6482.787	1282.4437	5.61568	105.859604	3400.547	4794.4663	1688.3208	92.33748	135.3442	434.2026	102.2331	21.95913	141.0822	6.146631	927.1588	2615.4795	9841.239	10192.853	351.61285	12462.865	1049.773	7080.846	350.5128	2571.9583	11053.09	23515.955	9696.326	13035.23	-572.3651	-104.8266	-115.145	61.4818	75.81756	66.44527	9.372286	124.79925	124.79925	0.0	16.421677	74.77566	9.372286	0.0	25.793962	74.77566	6941.0664	6180.5396	760.527	11608.452	0.0	1527.4951	6955.4077	760.527	0.0	2288.0222	6955.4077
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	19.0	0.0	99217.5	8360.14	482.8972	23.2266	118.2592	8984.522	2265.2603	6.165137	139.17715	3558.273	5968.8755	3015.647	78.05096	146.1101	332.0927	234.2863	21.95913	152.3774	6.63874	964.8767	3980.5237	8760.928	9144.871	383.9434	12748.09	1049.773	4264.803	378.9413	2571.9575	8265.475	21013.564	8245.327	13554.67	-806.5798	-130.504	-143.3499	76.54184	83.21694	72.38681	10.83013	124.70759	124.70758	0.0	19.032963	71.35374	10.83013	0.0	29.863092	71.35374	7612.03	6733.204	878.82574	11599.926	0.0	1770.3892	6637.1104	878.82574	0.0	2649.2148	6637.1104
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	20.0	0.0	101152.5	11161.09	604.043	50.5387	168.5881	11984.26	3479.242	14.350213	174.09294	3689.005	7356.69	4627.57	67.49326	158.5302	325.362	432.7555	21.95913	185.1123	8.064926	1191.212	5818.7817	7368.636	8053.7495	685.11316	13195.482	1129.276	3181.026	418.422	2571.958	7300.683	20496.166	8999.808	14006.68	-811.1968	-160.8473	-176.68	94.33846	90.480484	78.50696	11.973521	125.89859	125.89859	0.0	22.003681	69.39531	11.973521	0.0	33.977203	69.39531	8274.09	7302.482	971.60785	11710.71	0.0	2046.7166	6454.944	971.60785	0.0	3018.3242	6454.944
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	21.0	0.0	105915.0	14389.02	731.3789	74.09629	236.5782	15431.073	4816.428	14.404625	210.7927	3848.486	8890.111	6540.962	66.47307	163.8954	371.1876	617.0898	21.95913	208.1213	9.067375	1448.727	7989.689	5989.876	6975.9116	986.0356	13988.633	1129.276	2719.186	449.4836	2571.9573	6869.904	20858.537	10708.875	14524.53	-535.89856	-194.3741	-213.507	114.0023	107.924515	94.90621	13.018301	126.27857	126.278564	0.0	23.493145	54.8655	13.018301	0.0	36.511444	54.8655	9884.279	8827.892	1056.388	11746.054	0.0	2185.2617	5103.4243	1056.388	0.0	3241.65	5103.4243
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	22.0	0.0	110003.5	16810.33	826.4726	113.2549	316.7686	18066.826	5866.858	28.09972	238.2	3988.808	10121.966	7944.8604	72.08204	174.4685	452.7794	714.0378	21.95913	231.6868	10.09407	1667.014	9611.874	4783.2197	6058.9844	1275.7646	14405.1875	1129.276	2365.096	463.3859	2571.958	6529.716	20934.902	11976.97	14983.13	-577.94147	-221.3075	-243.0915	129.799	113.1732	99.40267	13.770534	126.75931	126.75931	0.0	25.267708	52.624348	13.770534	0.0	39.038242	52.624348	10363.567	9246.139	1117.429	11790.771	0.0	2350.3264	4894.959	1117.429	0.0	3467.7554	4894.959
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	23.0	0.0	112833.0	18731.31	901.6634	174.0275	403.4625	20210.465	6706.656	47.271515	259.871	4137.637	11151.436	9059.029	72.17707	178.346	531.9803	781.5089	21.95913	276.425	12.043215	1862.397	10921.426	3726.2896	5292.1304	1565.8407	14659.759	1129.276	2124.454	471.8497	2571.9573	6297.538	20957.297	13045.88	15533.25	-873.49176	-243.8159	-267.8155	143.0004	116.63635	103.62594	13.010413	126.20853	126.20853	0.0	27.196388	49.778976	13.010413	0.0	40.206802	49.778976	10694.722	9638.974	1055.7479	11739.539	0.0	2529.7266	4630.291	1055.7479	0.0	3585.4744	4630.291
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	24.0	0.0	115825.0	20507.09	1024.562	229.3369	499.5082	22260.496	7505.2007	49.311462	295.2918	4291.075	12140.879	10119.617	73.65108	186.6358	633.8973	814.2566	21.95913	309.1093	13.4671955	2039.509	12159.126	2784.999	4661.4453	1876.4463	14957.592	1129.276	1852.33	479.0422	2571.9578	6032.607	20990.2	14011.456	16084.99	-1127.3973	-265.4492	-291.5782	155.6885	129.29749	108.11216	21.185335	126.12981	126.1298	0.0	29.780746	47.798393	21.185335	0.0	50.96608	47.798393	11775.382	10056.269	1719.113	11732.216	0.0	2770.1157	4446.063	1719.113	0.0	4489.2285	4446.063
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	25.0	0.0	115501.5	21988.2	1029.635	325.1201	604.7217	23947.676	8226.405	81.01891	296.754	4451.197	13055.375	10892.301	74.0863	218.9312	739.7991	853.1448	21.95913	308.0355	13.420411	2215.956	13108.257	1940.1436	4170.0884	2229.9448	15061.82	1333.51	1628.25	492.9578	2571.9583	6026.676	21088.496	14736.507	16615.36	-1553.5383	-285.4438	-313.5409	167.4155	141.76303	112.3946	29.368435	124.71764	124.71764	0.0	32.573505	44.89655	29.368435	0.0	61.94194	44.89655	12837.751	10454.609	2383.142	11600.861	0.0	3029.8896	4176.142	2383.142	0.0	5413.0317	4176.142
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	26.0	0.0	115744.5	23561.49	949.0294	440.845	707.2814	25658.646	9018.287	119.37477	273.5224	4551.774	13962.958	11695.688	61.39167	227.2145	913.4567	893.2777	21.95913	338.1214	14.731187	2455.421	14151.109	1190.8811	3807.1882	2616.3071	15356.722	1333.51	1440.303	497.2122	2571.9578	5842.983	21199.705	15591.412	17035.85	-1679.1285	-305.2873	-335.3376	179.0539	155.14056	117.3894	37.751175	123.266975	123.266975	0.0	35.95547	41.83305	37.751175	0.0	73.70665	41.83305	13982.58	10919.209	3063.371	11465.925	0.0	3344.4702	3891.1846	3063.371	0.0	6407.8413	3891.1846
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	27.0	0.0	116626.0	25237.76	702.5454	608.0559	809.1302	27357.492	9879.627	204.06134	202.4826	4635.002	14921.173	12436.319	41.99486	235.0436	1073.583	899.1426	21.95913	335.725	14.626783	2607.448	15043.768	471.96606	3532.2046	3060.2385	15530.36	1333.51	1183.467	509.0938	2571.9583	5598.029	21128.389	16227.234	17348.35	-1817.9905	-326.2377	-358.3504	191.3416	167.30638	121.97221	45.334175	120.927635	120.92763	0.0	40.072113	39.027534	45.334175	0.0	85.40629	39.027534	15024.193	11345.489	3678.7039	11248.326	0.0	3727.3877	3630.224	3678.7039	0.0	7406.092	3630.224
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	28.0	0.0	115067.5	26450.32	427.2704	669.8635	917.3763	28464.83	10548.059	205.83469	123.1448	4675.668	15552.706	12912.124	27.50829	239.9465	1292.661	928.4313	21.95913	365.9467	15.943471	2876.453	15788.577	-228.32324	3337.9116	3566.2349	15576.197	1333.51	1031.427	519.9733	2571.9575	5456.869	21033.066	16820.004	17609.81	-2033.6129	-340.0457	-373.5175	199.44	179.45847	127.31987	52.1386	119.00673	119.00673	6.019145E-17	43.43699	35.123844	52.1386	6.019145E-17	95.575584	35.123844	16073.771	11842.913	4230.8584	11069.649	4.884318E-15	4040.3782	3267.1145	4230.8584	4.884318E-15	8271.236	3267.1145
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	29.0	0.0	115440.5	27405.32	41.85338	880.5551	1021.453	29349.182	11112.052	296.07236	5.903495	4694.979	16109.007	13240.175	33.16322	237.5622	1525.783	949.2718	21.95913	395.9986	17.252764	3163.739	16403.914	-931.1638	3211.1877	4142.3516	15490.003	1333.51	887.4637	531.9909	2571.958	5324.923	20814.926	17291.377	17809.03	-2319.0261	-352.2086	-386.8777	206.5737	191.5866	132.20537	59.38121	116.431694	116.431694	6.019145E-17	47.906666	32.132984	59.38121	6.019145E-17	107.28787	32.132984	17115.918	12297.348	4818.57	10830.128	4.884318E-15	4456.1343	2988.9136	4818.57	4.884318E-15	9274.704	2988.9136
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	30.0	0.0	115839.5	28123.68	-224.6359	993.4836	1119.868	30012.395	11561.548	367.53467	-33.05765	4679.881	16575.906	13436.488	37.95057	261.1983	1748.745	981.9043	21.95913	412.7271	17.98159	3464.485	16900.973	-1529.0068	3166.8813	4695.888	15389.947	1453.863	765.6356	554.5695	2571.9575	5346.026	20735.973	17666.607	17851.87	-2461.9197	-362.417	-398.0908	212.561	210.00354	137.68796	72.3156	115.73121	115.73121	6.019145E-17	52.273796	30.317057	72.3156	6.019145E-17	124.58939	30.317057	18675.469	12807.32	5868.1484	10764.971	4.884318E-15	4862.352	2820.0015	5868.1484	4.884318E-15	10730.5	2820.0015
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	31.0	0.0	117263.0	28555.64	-339.0709	1271.225	1214.384	30702.18	11854.055	510.49146	-49.89801	4668.637	16983.285	13718.895	46.38256	262.2736	1947.111	1001.305	21.95913	412.7271	17.98159	3691.759	17410.654	-2081.4905	3184.4055	5265.896	15347.1455	1453.863	680.6893	571.5881	2571.9578	5278.099	20625.244	18091.344	17872.27	-2525.126	-371.3239	-407.8745	217.785	217.4759	143.95651	73.5194	115.53378	115.53378	6.019145E-17	57.918396	29.495668	73.5194	6.019145E-17	131.4378	29.495668	19356.236	13390.403	5965.8335	10746.606	4.884318E-15	5387.3955	2743.5984	5965.8335	4.884318E-15	11353.229	2743.5984
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	32.0	0.0	117057.5	29362.35	-138.1013	1394.51	1309.143	31927.9	12322.646	555.31964	-20.32312	4637.09	17494.732	14433.168	51.69984	264.8651	2129.687	1004.957	21.95913	412.7271	17.98159	3885.896	18319.064	-2710.7969	3171.337	5882.134	15626.249	1453.863	619.9896	586.7527	2571.9573	5232.563	20858.812	18939.055	17818.42	-2192.1707	-382.5063	-420.1576	224.3436	225.0368	150.29732	74.73948	116.21011	116.21011	6.019145E-17	62.002193	27.91499	74.73948	6.019145E-17	136.74167	27.91499	20045.043	13980.206	6064.838	10809.517	4.884318E-15	5767.2583	2596.5686	6064.838	4.884318E-15	11832.096	2596.5686
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	33.0	0.0	120311.0	30038.73	247.0052	1548.714	1401.515	33235.965	12700.255	613.5538	34.84053	4612.032	17960.682	15275.283	63.35285	266.9673	2301.191	991.4435	21.95913	412.7271	17.98159	4057.642	19332.926	-3314.1365	3184.2585	6498.395	16036.771	1453.863	547.2286	604.0546	2571.9573	5177.104	21213.875	19880.154	17774.28	-1737.5087	-392.6938	-431.3479	230.3187	231.17816	155.86472	75.31343	117.387566	117.38756	6.019145E-17	66.60786	28.130703	75.31343	6.019145E-17	141.92128	28.130703	20609.48	14498.068	6111.412	10919.039	4.884318E-15	6195.663	2616.6335	6111.412	4.884318E-15	12307.075	2616.6335
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	34.0	0.0	119757.0	30652.18	812.8259	1869.353	1491.905	34826.266	13041.162	837.17053	114.6506	4565.381	18558.363	16267.902	67.81531	270.8194	2414.54	977.2286	21.95913	412.7271	17.98159	4165.089	20432.992	-3852.766	3210.2012	7062.9673	16598.207	1453.863	485.6125	621.9048	2571.9583	5133.338	21731.545	20918.605	17656.09	-1057.8859	-405.7616	-445.702	237.983	236.69255	161.78233	74.91022	119.30873	119.30873	6.019145E-17	69.04921	26.575615	74.91022	6.019145E-17	143.95943	26.575615	21127.2	15048.507	6078.6924	11097.741	4.884318E-15	6422.7505	2471.984	6078.6924	4.884318E-15	12501.442	2471.984
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	35.0	0.0	116590.0	31236.05	1535.716	2149.503	1576.743	36498.01	13351.222	943.7808	442.6131	4540.188	19277.803	17220.209	78.86928	277.3682	2440.059	957.7275	21.95913	412.7271	17.98159	4188.71	21408.918	-4489.5674	3179.089	7668.6562	16937.332	1481.2	419.6862	636.8434	2571.9575	5109.688	22047.02	21828.604	17615.89	-678.55725	-421.4915	-462.9803	247.2088	235.06676	161.57475	73.492004	119.71554	119.71554	6.019145E-17	71.77714	29.917923	73.492004	6.019145E-17	145.26915	29.917923	20992.809	15029.198	5963.6104	11135.581	4.884318E-15	6676.494	2782.8752	5963.6104	4.884318E-15	12640.1045	2782.8752
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	36.0	0.0	110563.0	31914.02	2313.346	2397.423	1655.358	38280.15	13663.55	1022.8818	666.73596	4507.462	19860.629	18419.52	90.09626	281.4081	2492.613	920.9327	21.95913	412.7271	17.98159	4219.735	22639.254	-4991.3228	3193.2104	8184.533	17665.912	1481.2	403.5067	652.1639	2571.9583	5108.828	22774.74	23042.76	17544.63	121.279816	-434.2344	-476.9775	254.6826	227.03677	161.8816	65.15517	119.86494	119.86494	6.019145E-17	72.75289	30.736217	65.15517	6.019145E-17	137.90805	30.736217	20344.848	15057.742	5287.1055	11149.478	4.884318E-15	6767.2554	2858.9907	5287.1055	4.884318E-15	12054.361	2858.9907
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	37.0	0.0	108516.5	32356.05	3068.425	2574.471	1725.225	39724.17	13906.877	1204.4321	884.3594	4498.241	20493.91	19230.262	103.881	286.5303	2518.13	915.8075	21.95913	412.7271	17.98159	4259.036	23489.297	-5369.17	3255.9631	8625.133	18138.11	1481.2	376.6016	665.5176	2571.9575	5095.277	23233.387	23865.898	17547.29	590.8207	-448.0805	-492.1865	262.8035	223.0004	162.28964	60.71076	120.334305	120.334305	6.019145E-17	74.602264	32.646927	60.71076	6.019145E-17	135.31302	32.646927	20022.154	15095.695	4926.458	11193.137	4.884318E-15	6939.279	3036.7192	4926.458	4.884318E-15	11865.737	3036.7192
"1.0 (2020-10-16)"	"doi:10.11587/4EOXZO"	38.0	0.0	108159.0	33475.16	3781.963	2951.375	1791.616	42000.113	14471.904	1367.0531	1090.0103	4532.632	21461.6	20538.514	121.4151	292.8812	2503.774	883.1524	21.95913	412.7271	17.98159	4235.909	24774.422	-5677.214	3336.1897	9013.403	19115.19	1481.2	354.0326	675.1888	2571.9573	5082.379	24197.568	25128.455	17696.3	1418.8906	-469.2382	-515.4268	275.2127	219.14482	162.91806	56.226753	120.222496	120.22249	6.019145E-17	74.97567	32.2801	56.226753	6.019145E-17	131.20242	32.2801	19716.746	15154.148	4562.597	11182.736	4.884318E-15	6974.0117	3002.5984	4562.597	4.884318E-15	11536.609	3002.5984
