version	doi	BK1	BK2	CR1	D1	D2	D3	D4	D5	D6	D7	PD1	PD2	PD3	PD4	PD5	gruppeTR	filter_fp	wwwfpRES	wmob	tp	gs	RR_GS	ns	RR_NS	Regular	RR_RS	breakoff	dog	don	DogRR	DonRR	do	DoRR	mm	multim	dur1m	Home	smph	mobility	PRE_1	mob2	male	PRE_2	abbs12	v0tr	v6tr	v99tr	v99u6tr	a50p	re1	sowie1	tnf1	IAsmhs
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	4	2	0	1	19	0	1	2	2	31	1016	18	24	3	1	1.289240172428941	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	16.933333333333334	1	0	1	0.1990950226607874	1	1	0.22556500347140082	0	0	0	0	1	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	4	2	1	3	25	0	2	1	2	31	1062	10	24	2	1	1.1234170086841333	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	17.7	1	0	1	0.27099236641221724	1	1	0.26047479942693996	0	0	0	1	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2	1	1	2	35	0	1	1	2	31	1108	13	24	3	1	1.104550912551482	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	18.466666666666665	1	0	1	0.1990950226607874	1	0	0.22556500347140082	0	0	0	0	1	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2	1	1	2	52	0	1	2	2	31	1090	3	24	3	1	1.3916830976102594	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	18.166666666666668	1	0	1	0.1990950226607874	1	0	0.22556500347140082	0	0	0	0	1	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2	2	1	2	22	0	1	3	2	31	1891	1	24	3	1	1.289240172428941	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	31.516666666666666	1	0	1	0.1990950226607874	1	1	0.22556500347140082	0	0	0	0	1	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	4	2	0	3	26	0	2	2	2	31	3447	0	24	2	1	1.1234170086841333	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	57.45	1	0	1	0.27099236641221724	1	1	0.26047479942693996	0	0	0	1	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	1	1	1	3	24	0	2	2	2	31	648	0	24	0	1	0.6348261571285834	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	10.8	1	0	1	0.3070539419087247	1	0	0.3032056034404576	0	1	0	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	5	2	1	3	25	0	2	1	2	31	1011	0	24	1	1	1.1234170086841333	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	16.85	1	0	1	0.2846153846153864	1	1	0.27628148597633967	0	0	1	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2	2	1	3	25	0	2	1	2	31	870	2	24	0	1	1.1234170086841333	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	14.5	1	0	1	0.3070539419087247	1	1	0.3032056034404576	0	1	0	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	1	1	0	3	19	0	1	2	2	31	1209	14	24	2	1	0.8970500881768257	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	20.15	1	0	1	0.27099236641221724	1	0	0.26047479942693996	0	0	0	1	0	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2	1	0	3	22	0	2	1	2	31	980	8	24	1	1	0.6348261571285834	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	16.333333333333332	1	0	1	0.2846153846153864	1	0	0.27628148597633967	0	0	1	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	1	2	0	3	20	1	3	1	2	31	1910	2	24	3	1	0.964762294499057	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	31.833333333333332	1	0	1	0.1990950226607874	1	1	0.22556500347140082	0	0	0	0	1	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2	2	0	3	19	0	1	2	2	31	1375	37	24	2	1	1.289240172428941	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	22.916666666666668	1	0	1	0.27099236641221724	1	1	0.26047479942693996	0	0	0	1	0	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1		1	0	3	33	0	2	1	2	31	562	23	24	0	1	0.7816707454909783	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	9.366666666666667	1	0	1	0.3070539419087247	1	0	0.3032056034404576	0	1	0	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	4	2	0	3	22	1	2	2	2	31	723	1	24	0	1	0.9123720013698119	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	12.05	1	0	1	0.3070539419087247	1	1	0.3032056034404576	0	1	0	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2	2	0	3	20	1	1	2	2	31	1050	1	24	3	1	1.289240172428941	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	17.5	1	0	1	0.1990950226607874	1	1	0.22556500347140082	0	0	0	0	1	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	1	1	0	2	25	0	1	2	2	31	912	35	24	0	1	1.104550912551482	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	15.2	1	0	1	0.3070539419087247	1	0	0.3032056034404576	0	1	0	0	0	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2	1	0	3	21	0	1	2	2	31	852	0	24	0	1	0.8970500881768257	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	14.2	1	0	1	0.3070539419087247	1	0	0.3032056034404576	0	1	0	0	0	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2	1	1	3	54	0	2	2	2	31	744	14	24	1	1	0.9848690105948398	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	12.4	1	0	1	0.2846153846153864	1	0	0.27628148597633967	0	0	1	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	5	2	1	3	30	0	3	1	2	31	1973	0	24	3	1	1.1879259439681802	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	32.88333333333333	1	0	1	0.1990950226607874	1	1	0.22556500347140082	0	0	0	0	1	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1		1	1	1	30	0	1	2	2	31	709	1	24	2	1	1.104550912551482	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	11.816666666666666	1	0	1	0.27099236641221724	1	0	0.26047479942693996	0	0	0	1	0	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	3	2	1	3	24	0	1	2	2	31	715	0	24	1	1	1.289240172428941	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	11.916666666666666	1	0	1	0.2846153846153864	1	1	0.27628148597633967	0	0	1	0	0	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2	1	0	3	23	0			2	31	705	10	24	0	1	0.7219758280819963	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	11.75	1	0	1	0.3070539419087247	1	0	0.3032056034404576	0	1	0	0	0	1				0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	1	2	0	3	19	1	1	2	2	31	659	1	24	1	1	1.289240172428941	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	10.983333333333333	1	0	1	0.2846153846153864	1	1	0.27628148597633967	0	0	1	0	0	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2	2	0	2	28	0	2	1	2	31	697	21	24	1	1	1.1234170086841333	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	11.616666666666667	1	0	1	0.2846153846153864	1	1	0.27628148597633967	0	0	1	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2	2	0	3	20	0	3	1	2	31	2661	14	24	0	1	0.964762294499057	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	44.35	1	0	1	0.3070539419087247	1	1	0.3032056034404576	0	1	0	0	0	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1		1	1	3	31	0	2	2	2	31	512	3	24	0	1	0.7816707454909783	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	8.533333333333333	1	0	1	0.3070539419087247	1	0	0.3032056034404576	0	1	0	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	3	2	1	3	28	0	2	2	2	31	1953	0	24	1	1	1.1234170086841333	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	32.55	1	0	1	0.2846153846153864	1	1	0.27628148597633967	0	0	1	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2	1	1	3	23	0	3	2	2	31	2738	0	24	1	1	0.6712791920837824	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	45.63333333333333	1	0	1	0.2846153846153864	1	0	0.27628148597633967	0	0	1	0	0	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2	1	0	3	18	1	2	1	2	31	1143	1	24	3	1	0.6348261571285834	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	19.05	1	0	1	0.1990950226607874	1	0	0.22556500347140082	0	0	0	0	1	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	3		1	2	25	0	2	1	2	31	1503	1	24	1	1	0.923548329676824	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	25.05	1	0	1	0.2846153846153864	1		0.27628148597633967	0	0	1	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2	2	1	3	34	0	2	2	2	31	1241	0	24	0	1	1.1234170086841333	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	20.683333333333334	1	0	1	0.3070539419087247	1	1	0.3032056034404576	0	1	0	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	3	1	1	3	24	0	2	2	2	31	1633	1	24	3	1	0.6348261571285834	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	27.216666666666665	1	0	1	0.1990950226607874	1	0	0.22556500347140082	0	0	0	0	1	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	1	1	1	3	21	0	2	1	2	31	1494	0	24	0	1	0.6348261571285834	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	24.9	1	0	1	0.3070539419087247	1	0	0.3032056034404576	0	1	0	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2	1	0	3	22	0	3	1	2	31	1344	4	24	1	1	0.6712791920837824	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	22.4	1	0	1	0.2846153846153864	1	0	0.27628148597633967	0	0	1	0	0	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2	1	0	3	21	0	2	1	2	31	1187	0	24	3	1	0.6348261571285834	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	19.783333333333335	1	0	1	0.1990950226607874	1	0	0.22556500347140082	0	0	0	0	1	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2	1	1	1	42	0	1	2	2	31	1106	0	24	1	1	1.331020481238881	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	18.433333333333334	1	0	1	0.2846153846153864	1	0	0.27628148597633967	0	0	1	0	0	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2	1	0	3	35	0	2	1	2	31	1246	1	24	2	1	0.7816707454909783	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	20.766666666666666	1	0	1	0.27099236641221724	1	0	0.26047479942693996	0	0	0	1	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	4	1	0	3	28	0	2	2	2	31	737	2	24	0	1	0.7816707454909783	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	12.283333333333333	1	0	1	0.3070539419087247	1	0	0.3032056034404576	0	1	0	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	3			3		0	3	1	2	31	1252	58	24	3	0	0.9884240931424767	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	20.866666666666667	1	0	1	0.1990950226607874	1		0.22556500347140082	0	0	0	0	1	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2	1	0	4	23	0	2	1	2	31	1946	0	24	1	1	0.6348261571285834	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665		0	32.43333333333333	1	0	1	0.2846153846153864	1	0	0.27628148597633967	0	0	1	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	4	2	0	3	24	0	3	2	2	31	630	9	24	2	1	0.964762294499057	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	10.5	1	0	1	0.27099236641221724	1	1	0.26047479942693996	0	0	0	1	0	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2	2	1	3	30	0	3	2	2	31	2540	7	24	2	1	1.1879259439681802	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	42.333333333333336	1	0	1	0.27099236641221724	1	1	0.26047479942693996	0	0	0	1	0	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	1	1	1	3	24	0	2	2	2	32		1	24	1	1	0.6348261571285834	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0		1	0	1	0.2846153846153864	1	0	0.27628148597633967	0	0	1	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	1	1	1	3	37	0	1	2	2	31	1626	1	24	2	1	1.331020481238881	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	27.1	1	0	1	0.27099236641221724	1	0	0.26047479942693996	0	0	0	1	0	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2			3		0	3	3	2	31	617	42	24	0	0	0.9884240931424767	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	10.283333333333333	1	0	1	0.3070539419087247	1		0.3032056034404576	0	1	0	0	0	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2	1	1	3	45	1	2	2	2	31	1381	1	24	0	1	0.9419391718489608	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	23.016666666666666	1	0	1	0.3070539419087247	1	0	0.3032056034404576	0	1	0	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2	1	0	3	23	0	2	1	2	31	1995	0	24	2	1	0.6348261571285834	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	33.25	1	0	1	0.27099236641221724	1	0	0.26047479942693996	0	0	0	1	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	5	2	1	3	22	0	1	2	2	31	1336	2	24	1	1	1.289240172428941	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	22.266666666666666	1	0	1	0.2846153846153864	1	1	0.27628148597633967	0	0	1	0	0	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2	1	1	1	48	0	1	2	2	31	3966	52	24	1	0	1.3916830976102594	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	66.1	1	0	1	0.2846153846153864	1	0	0.27628148597633967	0	0	1	0	0	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2	1	1	3	40	0	2	3	2	31	2254	20	24	3	1	0.9419391718489608	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	37.56666666666667	1	0	1	0.1990950226607874	1	0	0.22556500347140082	0	0	0	0	1	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	4	2	1	3	24	0	1	2	2	31	2390	1	24	2	1	1.289240172428941	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	39.833333333333336	1	0	1	0.27099236641221724	1	1	0.26047479942693996	0	0	0	1	0	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	1	2	1	4	27	1	3	2	2	31	974	1	24	2	1	1.1879259439681802	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665		0	16.233333333333334	1	0	1	0.27099236641221724	1	1	0.26047479942693996	0	0	0	1	0	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	4			3		0	2	1	2	31	508	60	24	0	0	0.9347488735873521	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	8.466666666666667	1	0	1	0.3070539419087247	1		0.3032056034404576	0	1	0	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2	2	0	3	19	0	2	1	2	31	1228	2	24	3	1	0.9123720013698119	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	20.466666666666665	1	0	1	0.1990950226607874	1	1	0.22556500347140082	0	0	0	0	1	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2	2	0	3	18	1	3	1	2	31	506	19	24	3	1	0.964762294499057	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	8.433333333333334	1	0	1	0.1990950226607874	1	1	0.22556500347140082	0	0	0	0	1	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	4		1	3	26	0	2	1	2	31	976	3	24	0	1	0.923548329676824	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	16.266666666666666	1	0	1	0.3070539419087247	1		0.3032056034404576	0	1	0	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	4	1	0	3	20	0	2	2	2	31	1503	2	24	0	1	0.6348261571285834	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	25.05	1	0	1	0.3070539419087247	1	0	0.3032056034404576	0	1	0	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	1	1	1	1	38	0	1	2	2	31	951	0	24	3	1	1.331020481238881	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	1	1	15.85	1	0	1	0.1990950226607874	1	0	0.22556500347140082	0	0	0	0	1	1	1	0	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	4	2	0	3	21	0	3	1	2	31	1146	1	24	1	1	0.964762294499057	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	19.1	1	0	1	0.2846153846153864	1	1	0.27628148597633967	0	0	1	0	0	1	0	0	1	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	1	1	1	3	21	0	2	2	2	31	857	1	24	2	1	0.6348261571285834	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	14.283333333333333	1	0	1	0.27099236641221724	1	0	0.26047479942693996	0	0	0	1	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2	1	1	3	25	0	2	1	2	31	1144	0	24	0	1	0.7816707454909783	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	19.066666666666666	1	0	1	0.3070539419087247	1	0	0.3032056034404576	0	1	0	0	0	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1	2	2	1	3	20	0	2	2	2	31	2209	0	24	3	1	0.9123720013698119	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	36.81666666666667	1	0	1	0.1990950226607874	1	1	0.22556500347140082	0	0	0	0	1	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1			1	3	28	0	2	2	2	31	1179	1	24	3	1	0.923548329676824	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	19.65	1	0	1	0.1990950226607874	1		0.22556500347140082	0	0	0	0	1	1	0	1	0	0
"1.0 (2018-07-24)"	"10.11587/FA9LF5"	1	1		2	1	3	29	0	3	2	2	31	1007	2	24	1	1	1.1879259439681802	0.9260563380281691	17491	2483	14.195872162826598	1923	10.994225601738036	1	7.329483734492024	0	560	641	22.553362867498993	25.81554571083367	1201	48.368908578332665	0	0	16.783333333333335	1	0	1	0.2846153846153864	1	1	0.27628148597633967	0	0	1	0	0	1	0	0	1	0
