version	doi	A1	A2	A3	A4a	A4b	A4c	A5a	A5b	C01	C02	C03	C04	age	D02	D03	D04	D05	D06	D07a	D08	D09	D11	D14	D15	D16	D19	D20	Q01	Q02	Q03	Q04a	Q04b	Q04c	Q04d	Q04e	Q04f	Q04g	Q05a	Q05b	Q05c	Q05d	Q05e	Q06a	Q06b	Q06c	Q06d	Q07	Q08	Q09	Q10a	Q10b	Q11	Q12LH_a	Q12LH_b	Q12LH_d	Q13a	Q13b	Q14a	Q14b	Q15a	Q15b	Q15c	Q15d	Q15e	Q15f	Q16a	Q16b	Q16c	Q16d	Q16e	Q16f	Q17a	Q17b	Q17c	Q17d	Q17e	Q17f	Q18	Q21	Q22a	Q22b	Q22c	Q22d
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1021	211	2	11	14	2017	0.31547	0.3923888706911487	2	9	9	1	5	1	2	1	1	1	1	1	16	1	2	1	996	3	2	2	2	1	5	2	4	2	5	3	3	4	3	2	4	4	4	4	3	3	2	1	3	1	6	2	1	6	2	5	99	3	3	4	2	2	4	4	7	5	3	1	4	3	7	5	7	9	3	7	5	5	2	5	5	99	9
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1022	315	1	11	21	2017	1.3426	1.4238413453782062	2	9	9	3	5	1	2	1	2	8	9	9	8	2	1	5	44	1	2	1	1	1	5	3	5	2	4	5	3	1	2	2	5	5	4	4	1	3	4	4	4	5	99	1	1	2	2	1	2	5	5	5	5	5	1	5	5	8	8	6	0	7	0	5	5	6	1	5	1	5	1	1	9	2	3
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1023	62	1	11	30	2017	1.17933	1.2506918023572768	2	9	9	1	3	2	1	2	2	2	2	1	12	4	1	5	44	2	4	3	2	2	5	5	2	1	5	5	4	2	2	3	3	2	4	4	1	4	3	1	2	1	1	2	1	1	2	1	1	5	5	8	5	1	6	6	1	6	5	1	6	6	1	5	10	10	4	4	1	5	2	1	9	1	2
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1024	13	1	11	11	2017	0.69516	0.7372244522963755	1	2	2	9	3	2	2	1	1	2	1	2	15	1	1	1	44	1	2	3	3	3	5	3	2	4	4	3	4	2	3	3	4	3	3	3	1	2	3	2	3	5	99	3	1	2	2	5	99	3	3	6	8	4	5	7	3	6	7	4	3	4	2	5	5	7	2	5	3	5	2	5	5	99	9
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1025	211	2	11	14	2017	0.42634	0.45213803008233605	2	9	9	2	3	2	3	3	2	1	1	2	20	1	2	1	996	4	1	1	1	1	5	4	4	3	5	3	4	3	5	1	4	4	4	4	3	4	3	4	2	5	99	1	1	5	1	5	99	4	4	5	6	2	4	7	4	6	6	2	5	7	4	5	7	9	2	6	4	5	2	5	5	99	9
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1026	13	1	11	16	2017	0.46451	0.492617714391204	2	9	9	1	6	2	2	1	2	7	9	9	18	5	1	5	44	1	2	3	3	5	5	3	3	4	4	2	3	2	2	3	3	3	2	2	1	1	2	2	3	1	2	2	1	2	2	1	2	5	3	2	7	6	3	6	3	4	8	4	3	6	2	4	5	7	2	6	2	5	2	1	9	2	2
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1027	315	1	11	22	2017	0.74148	0.786347296865062	2	9	9	1	7	1	2	2	2	7	9	9	77	3	1	1	44	1	1	3	3	1	5	1	2	8	5	2	3	1	1	4	2	1	4	4	1	1	3	5	4	1	2	2	1	2	2	1	2	5	5	3	8	6	1	3	9	2	10	2	5	3	4	4	6	10	2	5	98	5	4	1	9	2	1
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1028	13	1	11	18	2017	0.53899	0.5716045335508708	2	9	9	1	6	1	2	1	2	7	9	9	13	3	1	5	44	1	2	1	2	2	5	4	2	4	4	3	4	2	3	4	3	2	2	3	1	1	2	2	3	5	99	4	1	97	7	1	97	4	2	5	7	7	2	6	5	5	7	7	2	6	5	5	5	6	2	5	2	5	2	5	5	99	9
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1029	315	1	11	22	2017	2.21545	2.3495079015478524	1	2	2	9	1	1	2	4	8	6	9	9	18	1	2	1	996	4	5	4	3	1	5	4	2	5	5	1	4	3	4	8	5	4	4	4	1	4	4	1	3	5	99	3	1	5	2	5	99	3	7	6	5	4	7	7	98	3	4	5	8	9	98	6	5	3	6	4	98	5	8	5	5	99	9
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1030	315	1	11	23	2017	1.14941	1.2189613293543602	1	1	2	9	7	1	2	1	2	7	9	9	13	3	1	5	44	1	2	2	1	1	5	2	4	4	5	4	4	1	1	2	4	1	4	4	1	1	1	4	4	1	2	1	1	2	2	1	2	5	5	3	9	6	3	6	2	4	9	4	1	7	4	3	6	10	2	7	4	5	1	1	9	2	2
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1031	13	1	11	21	2017	0.31064	0.3923888706911487	1	2	1	9	4	1	2	3	1	1	1	1	14	1	1	1	44	3	1	2	1	2	5	4	2	4	5	3	4	3	3	2	3	3	3	4	1	2	3	1	2	1	1	1	1	1	1	1	1	5	5	8	2	2	5	4	6	8	2	2	3	4	7	5	8	9	3	6	4	5	1	1	9	1	2
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1032	11	1	11	29	2017	0.88567	0.9392623002838639	2	9	9	1	4	1	2	1	2	1	1	3	13	2	1	5	44	1	3	2	2	2	5	3	4	4	1	5	2	2	2	3	4	3	3	3	1	1	2	1	2	5	99	3	1	2	2	1	2	3	5	4	9	4	5	5	7	5	9	4	7	6	7	3	5	7	4	5	4	5	2	5	5	99	9
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1033	13	1	11	21	2017	1.10445	1.1712807790130788	2	9	9	1	3	1	2	4	2	2	1	2	10	1	1	5	44	2	1	4	3	5	5	3	3	3	4	1	2	2	3	3	3	3	3	4	1	1	3	1	3	5	99	3	5	99	9	1	8	3	2	5	8	3	5	8	6	7	7	3	3	7	5	5	5	8	3	5	3	5	2	5	5	99	9
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1034	19	2	11	12	2017	0.47326	0.501897180927819	2	9	9	1	3	1	3	1	1	1	1	1	77	3	1	1	996	3	4	2	2	1	5	5	1	5	4	4	5	4	2	1	5	5	3	4	1	1	3	2	1	1	2	1	1	2	2	1	2	5	5	6	9	0	3	2	2	4	10	0	2	2	3	4	5	10	3	6	98	5	1	1	9	2	2
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1035	19	2	11	18	2017	3.5445	2.555830211799104	1	2	2	9	3	2	3	3	2	9	9	9	5	2	2	1	996	4	97	1	2	2	5	2	4	4	4	1	2	2	3	1	4	4	4	4	1	2	2	1	3	1	4	2	5	99	9	1	5	5	5	7	2	0	8	1	98	7	3	0	6	1	98	98	7	10	2	98	97	5	2	1	9	4	3
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1036	211	2	11	11	2017	0.586	0.6214591303378734	1	2	1	9	3	1	2	1	2	1	1	2	17	3	1	5	44	1	4	2	2	2	5	5	1	4	5	3	4	3	3	2	4	3	3	3	1	2	4	4	2	1	2	2	1	2	2	1	2	4	4	4	8	4	2	5	3	4	7	4	2	5	3	4	6	8	3	5	4	6	2	5	1	2	3
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1037	211	2	11	18	2017	1.19696	1.2693886017904794	1	1	2	9	4	2	2	1	1	2	1	2	13	4	1	5	44	2	3	2	2	1	5	4	1	4	5	3	4	2	4	1	3	2	2	3	1	2	4	4	3	1	2	2	1	2	1	1	2	4	4	3	8	6	3	6	3	4	8	5	3	7	3	3	6	8	2	6	3	6	1	5	1	2	3
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1038	63	2	11	24	2017	0.88828	0.9420302325879286	2	9	9	1	7	2	2	1	2	7	9	9	18	4	2	1	44	1	2	2	1	1	5	2	3	1	4	1	3	1	3	3	5	1	4	3	1	1	2	1	3	1	2	2	1	2	2	1	2	4	5	2	8	2	3	5	0	2	7	0	0	0	0	5	7	97	98	2	0	6	5	1	9	2	2
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1039	54	1	10	24	2017	0.48757	0.5170730856294145	1	2	1	9	2	1	2	1	1	1	1	2	16	4	1	5	44	1	3	2	2	2	5	5	1	5	5	4	4	2	3	2	3	2	3	3	1	2	4	3	3	5	99	2	1	2	1	1	2	4	4	3	7	3	4	5	3	5	8	3	2	6	3	3	6	8	2	5	3	6	2	5	1	2	3
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1040	51	1	10	29	2017	0.49872	0.5288977772732153	1	2	1	9	2	1	2	1	1	1	1	2	17	3	1	5	44	1	3	3	3	2	5	3	2	3	5	3	4	2	3	3	2	3	3	3	1	2	4	4	2	1	2	2	1	2	1	1	2	4	4	3	7	5	2	5	2	4	8	5	2	6	2	4	6	7	2	5	3	6	1	5	1	2	3
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1041	54	1	10	24	2017	1.49135	1.5815922765006611	1	2	2	9	2	2	2	4	2	1	1	2	15	3	1	5	44	1	3	2	2	2	5	4	3	3	3	2	4	1	2	4	1	1	2	2	1	1	2	5	4	1	3	3	1	3	2	1	1	4	5	5	5	8	1	2	3	6	5	7	2	4	5	3	6	6	1	4	3	6	1	5	1	3	3
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1042	19	2	11	27	2017	1.20353	1.2763561555214005	2	9	9	1	5	1	2	1	1	1	3	2	77	3	1	5	44	1	4	1	1	1	5	8	2	4	2	3	4	1	8	2	4	3	1	1	1	1	8	4	2	1	2	2	1	2	1	1	2	5	5	3	9	6	2	4	2	3	10	7	1	5	2	2	6	7	1	6	2	6	2	1	9	2	2
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1043	211	2	11	11	2017	0.64229	0.6811552642059944	2	9	9	2	4	2	3	1	2	1	4	2	77	1	1	1	44	4	3	1	1	1	5	4	2	4	5	4	5	4	5	1	4	4	4	4	1	4	3	3	2	1	5	1	1	5	2	1	8	5	5	5	5	3	4	8	3	6	6	4	4	8	5	4	7	8	3	5	4	6	1	1	9	5	2
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1044	211	2	11	4	2017	0.43897	0.4655322772089015	2	9	9	2	3	2	3	4	2	1	4	2	13	1	1	1	44	2	1	1	1	1	5	4	2	3	5	4	5	3	4	1	4	4	4	4	1	3	3	4	4	1	5	2	1	5	1	1	8	5	5	5	5	2	5	8	4	6	6	1	4	7	3	4	6	9	3	5	4	6	1	1	9	5	2
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1045	51	1	10	28	2017	0.4405	0.46715485821473246	1	2	1	9	4	2	3	1	1	1	1	2	20	3	1	5	44	1	4	2	2	1	5	4	3	3	4	3	4	2	3	3	2	3	3	3	2	2	4	3	2	5	99	3	1	2	1	1	1	5	5	5	5	3	4	5	4	5	6	3	4	6	3	5	6	7	3	5	4	6	1	5	5	99	9
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1046	9	2	10	31	2017	0.79475	0.8428406891399741	1	1	1	9	3	1	3	1	1	1	1	2	18	3	1	5	44	1	3	2	2	2	5	4	2	3	5	4	5	2	4	2	4	3	3	3	1	3	3	4	3	1	2	3	1	2	1	1	2	5	5	4	7	3	3	6	3	4	7	3	3	6	3	4	6	8	3	6	3	6	1	5	1	2	3
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1047	52	2	10	19	2017	0.38865	0.4121673907949053	2	9	9	1	6	1	2	1	2	7	9	9	77	5	1	5	44	1	2	2	2	2	5	4	3	5	4	4	5	2	3	2	4	3	3	3	2	2	3	5	3	1	2	2	1	2	2	1	2	5	5	4	7	5	2	5	1	3	8	4	2	5	1	3	6	8	1	5	2	6	1	1	9	2	2
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1048	54	1	10	24	2017	0.2851	0.3923888706911487	1	2	1	9	3	1	2	3	1	1	1	2	77	4	1	5	44	1	1	2	1	1	5	5	1	5	4	4	5	1	3	1	3	2	3	3	1	1	4	5	2	1	2	3	1	2	1	1	2	5	5	3	8	4	1	6	3	4	8	4	1	6	3	3	6	7	1	6	4	6	1	5	1	2	2
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1049	211	2	11	4	2017	0.2548	0.3923888706911487	2	9	9	2	2	1	3	4	2	1	1	3	77	2	1	5	44	4	1	2	2	1	5	4	2	4	5	4	5	3	4	2	4	4	3	3	1	3	3	4	2	5	99	2	1	2	2	5	99	5	5	4	7	9	4	6	4	5	7	2	3	6	3	4	6	8	2	5	4	6	1	1	9	2	3
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1050	52	2	10	19	2017	0.57038	0.6048939569319389	2	9	9	2	4	2	2	1	1	1	1	1	18	3	1	5	44	1	4	3	3	1	5	5	2	5	5	4	4	3	4	2	4	4	4	3	1	2	3	3	2	1	2	2	1	2	2	1	2	5	5	5	7	3	4	6	3	6	7	3	3	6	2	4	6	8	3	6	3	6	1	1	9	2	3
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1051	211	2	11	21	2017	0.39916	0.4233133557434565	1	2	2	9	6	2	2	3	2	7	9	9	77	3	1	1	44	1	1	3	3	3	5	3	2	3	5	3	4	2	2	3	3	3	3	2	1	3	4	4	3	5	99	3	1	2	2	1	2	5	5	3	7	5	2	4	1	3	8	5	3	4	1	3	6	7	2	5	2	6	1	5	1	2	3
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1052	211	2	11	21	2017	0.28224	0.3923888706911487	2	9	9	2	2	2	2	4	2	1	1	3	20	3	1	1	44	1	5	2	3	1	5	4	2	4	5	3	4	3	3	2	4	3	3	3	1	3	4	5	2	1	2	2	1	2	1	1	3	5	5	2	8	6	2	5	2	3	8	6	2	6	2	2	6	8	2	5	2	6	1	1	9	2	2
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1053	52	2	10	19	2017	0.4701	0.49854596787002436	2	9	9	1	7	1	2	2	2	7	9	9	7	4	1	5	44	4	1	3	3	2	5	5	3	4	4	4	4	2	4	2	4	3	2	3	1	2	4	4	3	1	2	2	1	2	2	1	2	5	5	3	7	5	2	5	2	4	8	5	2	6	3	3	6	8	1	4	3	6	1	5	1	2	2
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1054	211	2	11	25	2017	0.20527	0.3923888706911487	2	9	9	1	2	2	2	1	2	1	1	1	6	4	1	5	44	1	2	1	3	2	5	5	1	3	4	3	4	1	2	3	2	2	2	3	1	2	4	5	2	5	99	2	1	2	2	1	2	4	4	3	7	5	3	5	3	4	7	6	4	4	2	3	6	7	2	4	3	6	1	5	1	2	3
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1055	211	2	11	11	2017	0.88567	0.9392623002838639	1	1	1	9	4	1	2	1	2	1	1	2	15	3	1	5	44	1	4	2	2	2	5	4	2	4	5	4	4	3	3	2	4	4	4	4	2	3	3	4	2	5	99	2	1	2	2	1	1	5	5	6	8	3	4	6	4	7	7	3	4	6	4	4	6	8	4	5	4	6	1	5	5	99	9
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1056	211	2	11	4	2017	0.30015	0.3923888706911487	2	9	9	2	5	2	3	3	2	1	1	2	18	1	1	1	44	3	1	1	1	1	5	4	2	4	4	3	4	3	4	2	4	3	4	4	1	3	4	4	2	1	2	1	1	2	2	1	2	5	5	3	7	2	3	6	3	5	7	2	4	6	2	4	6	9	2	5	3	6	1	5	1	2	3
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1057	9	2	10	31	2017	0.44267	0.46945616591581296	1	1	1	9	4	2	3	3	2	1	4	2	19	3	1	1	44	4	2	2	2	1	5	5	2	4	5	5	5	3	4	1	4	4	3	3	1	2	4	4	2	1	2	1	1	2	1	1	4	5	5	5	7	4	4	6	4	6	7	4	5	7	5	5	6	7	4	6	4	6	1	5	5	99	9
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1058	51	1	10	29	2017	0.67282	0.7135326485903207	2	9	9	1	5	1	2	1	2	1	3	2	77	5	1	5	44	1	6	2	2	1	5	5	2	5	3	5	5	1	2	3	2	2	2	2	1	2	4	5	4	1	2	2	1	2	2	1	2	5	5	3	7	5	0	3	1	3	7	6	1	3	2	3	5	6	1	4	3	6	1	5	1	2	2
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1059	211	2	11	11	2017	1.12511	1.1931909251441037	2	9	9	1	2	1	2	4	2	6	9	9	17	1	1	5	44	3	3	1	1	1	5	4	3	4	5	3	4	3	3	1	4	5	3	3	2	3	3	2	2	1	5	1	1	5	2	5	99	5	5	5	6	2	4	8	4	6	7	3	3	8	4	4	7	9	3	6	3	6	1	5	1	5	2
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1060	54	1	10	25	2017	0.57014	0.6046394344212204	2	9	9	2	3	1	3	4	2	1	4	2	15	1	1	5	44	4	1	1	1	1	5	4	2	3	3	4	4	3	3	2	4	4	4	4	2	7	4	4	3	1	5	1	1	5	2	1	8	5	5	5	5	3	4	8	3	5	5	2	3	7	4	4	6	9	2	6	2	6	1	1	9	5	1
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1061	9	2	11	1	2017	0.45127	0.47857655588322884	1	1	1	9	4	1	2	1	1	1	1	2	20	3	1	5	44	1	5	2	2	1	5	5	3	3	5	3	4	2	3	1	3	2	4	4	2	3	4	4	2	1	2	1	1	2	1	1	2	5	5	3	8	3	3	6	3	5	8	4	3	5	3	4	6	8	2	5	3	6	1	1	9	2	1
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1062	9	2	11	1	2017	0.63562	0.6740816594289404	2	9	9	3	6	1	2	2	2	7	9	9	77	5	1	5	44	1	1	2	2	1	5	3	1	3	3	3	5	2	3	4	2	1	4	3	1	3	4	5	2	1	2	1	1	2	1	1	2	5	5	3	8	6	2	3	3	4	8	6	2	5	2	4	6	7	2	5	3	6	1	1	9	2	1
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1063	211	2	11	22	2017	0.92561	0.9816190881092814	2	9	9	2	4	2	3	1	1	1	1	1	20	3	1	5	44	4	4	3	3	2	5	4	2	3	5	3	4	2	2	3	4	3	3	3	1	3	4	4	2	1	2	3	1	2	2	1	4	4	4	4	7	3	4	5	1	5	7	3	4	5	2	4	5	7	3	6	4	6	2	5	1	2	3
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1064	211	2	11	4	2017	0.3918	0.41550799874808664	1	1	1	9	5	2	3	3	2	1	4	2	77	3	1	1	44	4	1	3	3	2	5	3	3	4	4	3	4	2	4	2	4	3	3	4	1	2	4	4	2	5	99	2	1	2	2	1	8	5	5	5	8	3	4	6	3	6	7	2	4	6	3	4	6	8	3	5	3	6	1	5	1	2	2
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1065	51	1	10	29	2017	1.14391	1.2131285218170593	2	9	9	2	3	2	3	1	2	1	1	2	20	1	1	5	44	1	3	1	1	1	5	5	2	5	5	5	5	3	3	2	4	4	4	4	2	4	3	3	3	1	5	2	1	5	2	1	8	5	5	4	5	1	4	8	4	5	5	1	4	7	4	4	7	9	3	6	3	6	1	1	9	5	2
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1066	54	1	10	26	2017	0.9468	1.0040913047848097	1	2	1	9	4	2	3	1	1	1	1	1	18	2	1	5	44	4	3	2	2	1	5	5	2	4	5	3	5	3	3	2	4	3	3	3	2	3	4	2	2	1	2	2	1	2	2	1	2	5	5	5	7	3	1	5	2	5	8	3	3	7	3	4	6	9	2	5	3	6	1	1	9	2	2
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1067	211	2	11	12	2017	0.45186	0.47920225705541203	1	1	1	9	3	2	3	1	1	1	1	2	17	3	1	5	44	1	4	2	2	2	5	4	2	4	5	3	3	2	3	2	3	3	3	3	1	2	4	4	3	1	2	2	1	2	1	1	1	4	4	6	7	4	3	6	3	6	7	3	3	6	3	5	6	8	2	5	2	6	2	5	5	99	9
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1068	211	2	11	6	2017	0.4405	0.46715485821473246	1	1	1	9	4	2	2	1	1	1	1	2	17	3	1	5	44	1	4	2	2	1	5	4	2	5	5	4	4	1	3	2	3	4	3	3	1	3	3	4	2	5	99	3	1	2	2	1	2	5	5	4	7	3	3	5	3	5	7	4	3	6	3	3	6	7	2	6	3	6	1	5	1	2	3
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1069	211	2	11	22	2017	1.00133	1.0619209402409946	1	1	2	9	4	1	2	1	2	1	1	3	15	1	1	5	44	1	4	2	2	1	5	4	1	4	5	4	5	1	3	2	2	3	3	3	1	3	4	5	2	1	2	3	1	2	2	1	6	4	4	3	7	5	2	3	1	3	7	5	2	3	1	3	5	7	1	4	1	6	1	5	5	99	9
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1070	211	2	11	26	2017	0.46481	0.4929358675296022	2	9	9	1	5	1	2	1	2	1	1	1	18	1	1	5	44	1	4	2	2	2	5	4	1	2	3	3	4	2	3	2	2	2	3	3	2	3	4	3	2	5	99	2	1	2	1	1	1	4	4	5	7	4	3	5	3	6	7	4	4	7	4	3	6	8	2	6	3	6	1	5	1	2	3
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1071	211	2	11	19	2017	1.27804	1.3553747899949073	2	9	9	1	5	2	2	1	2	2	1	3	77	3	1	5	44	3	4	3	3	2	5	2	4	2	4	2	2	1	2	3	2	3	2	3	1	2	4	4	4	5	99	3	1	3	2	1	2	4	4	3	5	7	2	3	2	4	6	6	2	3	2	3	5	6	2	4	2	6	1	5	5	99	9
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1072	37	1	11	18	2017	0.23372	0.3923888706911487	2	9	9	2	5	1	2	1	2	1	1	2	20	2	1	5	996	1	4	1	1	2	5	3	4	3	4	4	4	3	3	2	5	4	4	4	2	3	2	4	4	5	99	1	1	97	2	1	97	2	4	4	7	0	4	7	3	2	7	0	1	7	2	4	7	9	1	7	1	6	1	5	1	97	9
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1073	211	2	11	12	2017	0.34894	0.3923888706911487	2	9	9	2	5	1	3	1	1	1	4	2	77	4	1	1	44	1	4	2	2	2	5	4	2	4	5	3	5	3	3	2	4	3	3	3	1	3	4	4	3	1	2	1	1	2	1	1	3	4	5	4	8	6	4	5	3	6	8	5	4	6	3	4	6	8	3	5	3	6	2	5	5	99	9
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1074	315	1	10	30	2017	0.39697	0.4209908378331495	1	2	1	9	2	2	3	1	1	1	1	1	77	3	1	5	44	1	2	2	4	1	5	2	3	3	3	5	5	2	4	2	4	2	4	4	1	1	2	4	4	1	2	3	1	2	2	1	8	5	5	4	9	5	0	7	8	1	9	7	0	7	7	3	6	9	3	5	4	6	1	5	1	2	3
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1075	211	2	11	6	2017	0.47326	0.501897180927819	2	9	9	2	3	1	3	1	2	1	4	2	20	3	1	5	44	3	3	2	2	1	5	4	1	5	4	5	4	4	4	2	4	4	4	4	1	3	4	4	3	1	2	2	1	2	2	1	2	5	5	4	8	4	2	5	2	5	8	4	2	6	2	4	6	8	2	5	2	6	1	5	1	2	3
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1076	52	2	10	28	2017	0.47711	0.5059801462039295	1	2	1	9	3	2	3	1	1	1	1	1	77	3	1	1	44	1	2	1	1	1	5	5	2	5	5	5	5	2	2	1	3	3	3	3	1	3	4	5	3	5	99	2	1	2	2	1	2	5	5	4	7	4	3	7	3	7	7	4	2	7	3	3	6	7	1	5	3	6	1	5	5	99	9
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1077	211	2	11	12	2017	0.60062	0.6369637932824804	1	2	2	9	6	2	2	1	2	7	9	9	9	2	1	5	44	1	2	3	3	2	5	4	3	3	5	3	3	2	3	2	3	3	3	3	1	3	4	4	3	5	99	2	1	2	1	5	99	4	4	3	6	4	3	4	2	4	6	3	3	3	2	3	5	7	2	5	3	6	1	5	5	99	9
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1078	211	2	11	7	2017	0.43006	0.4560831289984741	1	1	1	9	3	2	2	4	2	1	1	2	17	3	1	5	44	1	4	2	2	2	5	4	3	4	4	3	4	2	3	2	3	3	3	3	1	2	3	4	3	1	2	2	1	2	1	1	2	5	5	3	7	5	2	5	2	3	7	4	2	5	2	3	6	7	2	4	2	6	1	5	1	2	2
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1079	211	2	11	19	2017	0.49237	0.5221635358437862	2	9	9	2	5	2	3	1	2	1	4	2	77	2	1	1	44	1	97	1	2	1	5	4	2	5	5	3	4	3	3	1	5	4	3	3	2	3	4	5	2	1	2	3	1	2	2	1	2	5	5	5	9	5	4	7	2	6	8	5	3	7	3	3	6	8	2	5	2	6	1	1	9	2	2
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1080	399	2	11	18	2017	0.6662	0.7065120693363333	1	1	1	9	5	1	3	3	2	1	4	2	20	2	2	1	44	2	2	2	2	2	5	4	2	4	3	3	4	3	4	2	5	3	3	3	1	3	2	3	3	1	5	2	1	5	2	1	8	4	4	4	7	3	5	9	1	4	6	5	2	8	0	3	7	9	4	6	1	6	2	1	9	5	2
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1081	52	2	10	28	2017	0.54706	0.5801628529737832	2	9	9	1	7	1	2	1	2	7	9	9	9	4	1	5	44	1	2	3	3	1	5	4	3	4	4	3	3	2	3	2	4	3	3	3	1	3	4	4	3	5	99	2	1	2	2	1	2	4	4	4	7	5	2	4	2	4	7	5	1	4	2	3	5	7	1	4	1	6	1	5	5	99	9
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1082	315	1	10	31	2017	1.24336	1.318596287196072	2	9	9	1	5	1	2	1	2	1	3	2	77	3	1	5	44	1	5	2	2	1	5	3	4	4	2	5	5	1	4	3	2	1	4	4	1	1	1	2	4	1	97	2	1	3	2	1	3	5	5	2	6	6	2	6	5	4	5	5	97	5	5	2	6	7	4	5	4	6	7	5	1	2	3
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1083	19	2	11	2	2017	0.34929	0.3923888706911487	2	9	9	1	5	2	3	1	1	1	1	1	77	3	1	5	44	4	2	1	2	3	5	2	3	5	4	1	2	1	4	4	1	2	3	4	1	1	2	1	3	1	2	3	1	2	1	1	5	5	5	3	9	0	4	5	4	2	7	0	3	2	4	3	7	10	1	8	2	6	2	1	9	2	2
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1084	211	2	11	7	2017	0.78188	0.8291919195026901	2	9	9	2	4	2	3	1	1	1	1	2	20	3	1	5	44	1	3	3	3	2	5	3	2	3	5	2	3	1	3	3	3	2	2	3	1	2	4	4	2	1	2	2	1	2	1	1	2	4	5	3	7	5	2	5	2	3	7	5	2	5	2	3	6	7	2	4	3	6	1	1	9	2	2
"1.1 (2019-09-12)"	"doi:10.11587/W193UZ"	1085	315	1	11	17	2017	0.80596	0.8547290114114546	2	9	9	1	7	1	3	1	2	7	9	9	77	4	1	5	44	3	2	1	2	1	5	2	5	4	2	5	4	1	1	4	4	2	4	3	1	1	3	5	3	1	2	2	1	2	2	1	2	5	5	3	8	3	3	3	6	5	7	5	3	5	3	3	7	9	1	6	5	6	4	1	9	2	2
