Time	source_rate (Background-subtracted)	error_on_source_rate	Background_rate	Error_on_background_rate
660780370.57613	0.0019318058066342871	0.019364916731037084	0.013068194193365712	0.017320508075688773
660780570.57613	0.006287870537756191	0.016583123951777	0.008712129462243808	0.01414213562373095
660780770.57613	-0.001534097096682856	0.013228756555322952	0.006534097096682856	0.01224744871391589
660780970.57613	0.00019885435497571553	0.016583123951777	0.009801145645024285	0.015
660781170.57613	0.006287870537756191	0.016583123951777	0.008712129462243808	0.01414213562373095
660781370.57613	0.02366475725829286	0.023979157616563596	0.01633524274170714	0.019364916731037084
660781570.57613	0.006931805806634288	0.02	0.013068194193365712	0.017320508075688773
660781770.57613	0.010198854354975716	0.018027756377319945	0.009801145645024285	0.015
660781970.57613	0.009554919086097619	0.01414213562373095	0.005445080913902381	0.011180339887498949
660782170.57613	0.01410983817219524	0.019364916731037084	0.010890161827804761	0.0158113883008419
660782370.57613	0.012376886720536669	0.016583123951777	0.007623113279463333	0.013228756555322954
660782570.57613	0.011287870537756192	0.017320508075688773	0.008712129462243808	0.01414213562373095
660782770.57613	0.006287870537756191	0.016583123951777	0.008712129462243808	0.01414213562373095
660782970.57613	-0.001534097096682856	0.013228756555322952	0.006534097096682856	0.01224744871391589
660783170.57613	-0.0008901618278047609	0.017320508075688777	0.010890161827804761	0.0158113883008419
660783370.57613	0.004109838172195238	0.01802775637731995	0.010890161827804761	0.0158113883008419
660783570.57613	0.008465902903317144	0.015	0.006534097096682856	0.01224744871391589
660784770.57613	0.015198854354975717	0.01870828693386971	0.009801145645024285	0.015
660784970.57613	0.004109838172195238	0.01802775637731995	0.010890161827804761	0.0158113883008419
660785170.57613	0.007376886720536667	0.015811388300841896	0.007623113279463333	0.013228756555322954
660785370.57613	0.02737688672053667	0.01870828693386971	0.007623113279463333	0.013228756555322954
660785570.57613	0.008465902903317144	0.015	0.006534097096682856	0.01224744871391589
660785770.57613	-0.004356064731121904	0.01	0.004356064731121904	0.01
660785970.57613	0.04410983817219524	0.022912878474779203	0.010890161827804761	0.0158113883008419
660786170.57613	0.006931805806634288	0.02	0.013068194193365712	0.017320508075688773
660786370.57613	0.007376886720536667	0.015811388300841896	0.007623113279463333	0.013228756555322954
660786570.57613	-0.001534097096682856	0.013228756555322952	0.006534097096682856	0.01224744871391589
660786770.57613	-0.0008901618278047609	0.017320508075688777	0.010890161827804761	0.0158113883008419
660786970.57613	0.015643935268878098	0.01414213562373095	0.004356064731121904	0.01
660791770.57613	0.003465902903317144	0.014142135623730949	0.006534097096682856	0.01224744871391589
660791970.57613	0.0023768867205366676	0.015000000000000001	0.007623113279463333	0.013228756555322954
660792170.57613	-0.001534097096682856	0.013228756555322952	0.006534097096682856	0.01224744871391589
660792370.57613	0.023465902903317144	0.01732050807568877	0.006534097096682856	0.01224744871391589
660792570.57613	0.02519885435497572	0.02	0.009801145645024285	0.015
660792770.57613	0.00019885435497571553	0.016583123951777	0.009801145645024285	0.015
660792970.57613	0.02302082198941477	0.021213203435596427	0.011979178010585236	0.016583123951777
660793170.57613	0.005842789623853812	0.0206155281280883	0.014157210376146189	0.018027756377319945
660793370.57613	0.007376886720536667	0.015811388300841896	0.007623113279463333	0.013228756555322954
660793570.57613	0.010198854354975716	0.018027756377319945	0.009801145645024285	0.015
660793770.57613	0.011287870537756192	0.017320508075688773	0.008712129462243808	0.01414213562373095
660793970.57613	-0.0019791780105852357	0.01802775637731995	0.011979178010585236	0.016583123951777
660794170.57613	0.0019318058066342871	0.019364916731037084	0.013068194193365712	0.017320508075688773
660794370.57613	0.020198854354975714	0.019364916731037084	0.009801145645024285	0.015
660794570.57613	0.00455491908609762	0.013228756555322952	0.005445080913902381	0.011180339887498949
