Time	source_rate (Background-subtracted)	error_on_source_rate	Background_rate	Error_on_background_rate
688580863.888082	0.1206439352688781	0.026925824035672525	0.004356064731121904	0.01
688581063.888082	0.12846590290331716	0.028722813232690145	0.006534097096682856	0.01224744871391589
688581263.888082	0.05910983817219524	0.024494897427831782	0.010890161827804761	0.0158113883008419
688581463.888082	0.08237688672053667	0.024999999999999998	0.007623113279463333	0.013228756555322954
688581733.8342729	0.07237688672053667	0.023979157616563596	0.007623113279463333	0.013228756555322954
688581933.8342729	0.08737688672053667	0.025495097567963927	0.007623113279463333	0.013228756555322954
688582133.8342729	0.08891098381721953	0.021794494717703367	0.001089016182780476	0.005
688582333.8342729	0.0912878705377562	0.026457513110645904	0.008712129462243808	0.01414213562373095
688582533.8342729	0.15737688672053668	0.03162277660168379	0.007623113279463333	0.013228756555322954
688582733.8342729	0.17782196763443905	0.030822070014844882	0.002178032365560952	0.007071067811865475
688582933.8342729	0.2162878705377562	0.03640054944640259	0.008712129462243808	0.01414213562373095
688583133.8342729	0.2462878705377562	0.038405728739343045	0.008712129462243808	0.01414213562373095
688583333.8342729	0.18673295145165858	0.032015621187164243	0.003267048548341428	0.008660254037844387
688583533.8342729	0.14128787053775618	0.030822070014844882	0.008712129462243808	0.01414213562373095
688583733.8342729	0.1667329514516586	0.0304138126514911	0.003267048548341428	0.008660254037844387
688583933.8342729	0.1462878705377562	0.03122498999199199	0.008712129462243808	0.01414213562373095
688584133.8342729	0.1701988543549757	0.03354101966249685	0.009801145645024285	0.015
688584333.8342729	0.09910983817219524	0.028284271247461905	0.010890161827804761	0.0158113883008419
688584533.8342729	0.1356439352688781	0.028284271247461905	0.004356064731121904	0.01
688584733.8342729	0.1256439352688781	0.027386127875258306	0.004356064731121904	0.01
688584933.8342729	0.10802082198941476	0.029580398915498077	0.011979178010585236	0.016583123951777
688585133.8342729	0.16455491908609762	0.031224989991991994	0.005445080913902381	0.011180339887498949
688585333.8342729	0.06346590290331715	0.022360679774997897	0.006534097096682856	0.01224744871391589
688585533.8342729	0.09648672489273191	0.03162277660168379	0.018513275107268093	0.0206155281280883
688585733.8342729	0.09455491908609763	0.025	0.005445080913902381	0.011180339887498949
688585933.8342729	0.11455491908609762	0.026925824035672518	0.005445080913902381	0.011180339887498949
688586133.8342729	0.10846590290331715	0.026925824035672518	0.006534097096682856	0.01224744871391589
688586333.8342729	0.06737688672053667	0.02345207879911715	0.007623113279463333	0.013228756555322954
688586533.8342729	0.10802082198941476	0.029580398915498077	0.011979178010585236	0.016583123951777
688586733.8342729	0.08302082198941477	0.027386127875258306	0.011979178010585236	0.016583123951777
688586933.8342729	0.10519885435497572	0.0282842712474619	0.009801145645024285	0.015
