Brood_ID,Year,Block,Initiation,Species,Treatment,Brood_size,Site,Nest,Feeding_rate,PC_feeding_rate,Nestling_origin,BirdID,Nestling_age,Measure_time,Age_full,Mass,Time,Baseline_CORT,Induced_CORT
2015NCA17,2015,6,145,VGSW,reduced,3,NCA,17,16.3,5.4333,foster,2015NCA173foster,12,1730,12.22,20,,,
2015NCA17,2015,6,145,VGSW,reduced,3,NCA,17,16.3,5.4333,foster,2015NCA173foster,15,1007,14.92,21.91,124,9.3115,9.6848
2015SF1401,2015,6,145,VGSW,enlarged,8,SF,1401,26.9,3.3625,natal,2015SF14011natal,3,1620,3.18,3.94,,,
2015SF1401,2015,6,145,VGSW,enlarged,7,SF,1401,26.9,3.3625,natal,2015SF14011natal,6,1243,6.02,8.59,,,
2015SF1401,2015,6,145,VGSW,enlarged,7,SF,1401,26.9,3.3625,natal,2015SF14011natal,9,1243,9.02,13.06,,,
2015SF1401,2015,6,145,VGSW,enlarged,7,SF,1401,26.9,3.3625,natal,2015SF14011natal,12,1550,12.15,17.17,,,
2015SF1401,2015,6,145,VGSW,enlarged,7,SF,1401,26.9,3.3625,natal,2015SF14011natal,15,1134,14.97,16.04,,,
2015SF1401,2015,6,145,VGSW,enlarged,8,SF,1401,26.9,3.3625,natal,2015SF14012natal,2,1620,2.18,2.44,,,
2015SF1401,2015,6,145,VGSW,enlarged,7,SF,1401,26.9,3.3625,natal,2015SF14012natal,5,1243,5.02,4.3,,,
2015SF1401,2015,6,145,VGSW,enlarged,7,SF,1401,26.9,3.3625,natal,2015SF14012natal,8,1243,8.02,8.51,,,
2015SF1401,2015,6,145,VGSW,enlarged,7,SF,1401,26.9,3.3625,natal,2015SF14012natal,11,1550,11.15,14.01,,,
2015SF1401,2015,6,145,VGSW,enlarged,7,SF,1401,26.9,3.3625,natal,2015SF14012natal,14,1134,13.97,16.89,,,
2015SF1401,2015,6,145,VGSW,enlarged,8,SF,1401,26.9,3.3625,natal,2015SF14013natal,3,1620,3.18,3.46,,,
2015SF1401,2015,6,145,VGSW,enlarged,7,SF,1401,26.9,3.3625,natal,2015SF14013natal,6,1243,6.02,6.7,,,
2015SF1401,2015,6,145,VGSW,enlarged,7,SF,1401,26.9,3.3625,natal,2015SF14013natal,9,1243,9.02,12.28,,,
2015SF1401,2015,6,145,VGSW,enlarged,7,SF,1401,26.9,3.3625,natal,2015SF14013natal,12,1550,12.15,17.86,,,
2015SF1401,2015,6,145,VGSW,enlarged,7,SF,1401,26.9,3.3625,natal,2015SF14013natal,15,1259,15.02,18.7,150,11.6561,77.1214
2015SF1401,2015,6,145,VGSW,enlarged,8,SF,1401,26.9,3.3625,natal,2015SF14015natal,3,1620,3.18,4,,,
2015SF1401,2015,6,145,VGSW,enlarged,7,SF,1401,26.9,3.3625,natal,2015SF14015natal,6,1243,6.02,7.98,,,
2015SF1401,2015,6,145,VGSW,enlarged,7,SF,1401,26.9,3.3625,natal,2015SF14015natal,9,1243,9.02,13.59,,,
2015SF1401,2015,6,145,VGSW,enlarged,7,SF,1401,26.9,3.3625,natal,2015SF14015natal,12,1550,12.15,18.26,,,
2015SF1401,2015,6,145,VGSW,enlarged,7,SF,1401,26.9,3.3625,natal,2015SF14015natal,15,1259,15.02,18.5,51,17.7569,49.5089
2015SF1401,2015,6,145,VGSW,enlarged,8,SF,1401,26.9,3.3625,foster,2015SF14014foster,3,1620,3.18,4.32,,,
2015SF1401,2015,6,145,VGSW,enlarged,7,SF,1401,26.9,3.3625,foster,2015SF14014foster,6,1243,6.02,8.47,,,
2015SF1401,2015,6,145,VGSW,enlarged,7,SF,1401,26.9,3.3625,foster,2015SF14014foster,9,1243,9.02,13.29,,,
2015SF1401,2015,6,145,VGSW,enlarged,7,SF,1401,26.9,3.3625,foster,2015SF14014foster,12,1550,12.15,17.86,,,
2015SF1401,2015,6,145,VGSW,enlarged,7,SF,1401,26.9,3.3625,foster,2015SF14014foster,15,1259,15.02,17.88,93,8.0066,29.891
2015SF1401,2015,6,145,VGSW,enlarged,8,SF,1401,26.9,3.3625,foster,2015SF14015foster,3,1620,3.18,4.13,,,
2015SF1401,2015,6,145,VGSW,enlarged,7,SF,1401,26.9,3.3625,foster,2015SF14015foster,6,1243,6.02,7.85,,,
2015SF1401,2015,6,145,VGSW,enlarged,7,SF,1401,26.9,3.3625,foster,2015SF14015foster,9,1243,9.02,13.75,,,
2015SF1401,2015,6,145,VGSW,enlarged,7,SF,1401,26.9,3.3625,foster,2015SF14015foster,12,1550,12.15,19.37,,,
2015SF1401,2015,6,145,VGSW,enlarged,7,SF,1401,26.9,3.3625,foster,2015SF14015foster,15,1259,15.02,19.1,,,
2015SF1401,2015,6,145,VGSW,enlarged,8,SF,1401,26.9,3.3625,foster,2015SF14016foster,3,1620,3.18,3.43,,,
2015SF1401,2015,6,145,VGSW,enlarged,7,SF,1401,26.9,3.3625,foster,2015SF14016foster,6,1243,6.02,6.06,,,
2015SF1401,2015,6,145,VGSW,enlarged,7,SF,1401,26.9,3.3625,foster,2015SF14016foster,9,1243,9.02,11.18,,,
2015SF1401,2015,6,145,VGSW,enlarged,7,SF,1401,26.9,3.3625,foster,2015SF14016foster,12,1550,12.15,15.37,,,
2015SF1401,2015,6,145,VGSW,enlarged,7,SF,1401,26.9,3.3625,foster,2015SF14016foster,15,1259,15.02,16.03,,,
2015SF1490,2015,6,146,VGSW,reduced,4,SF,1490,24,6,natal,2015SF14901natal,3,1623,3.18,4.54,,,
2015SF1490,2015,6,146,VGSW,reduced,4,SF,1490,24,6,natal,2015SF14901natal,6,1243,6.02,9.37,,,
2015SF1490,2015,6,146,VGSW,reduced,4,SF,1490,24,6,natal,2015SF14901natal,9,1243,9.02,15.21,,,
2015SF1490,2015,6,146,VGSW,reduced,4,SF,1490,24,6,natal,2015SF14901natal,12,1610,12.17,19.27,,,
2015SF1490,2015,6,146,VGSW,reduced,4,SF,1490,24,6,natal,2015SF14901natal,15,1154,14.98,19.35,141,3.5743,25.2348
2015SF1490,2015,6,146,VGSW,reduced,4,SF,1490,24,6,natal,2015SF14902natal,2,1623,2.18,2.48,,,
2015SF1490,2015,6,146,VGSW,reduced,4,SF,1490,24,6,natal,2015SF14902natal,5,1243,5.02,5.03,,,
2015SF1490,2015,6,146,VGSW,reduced,4,SF,1490,24,6,natal,2015SF14902natal,8,1243,8.02,10.79,,,
2015SF1490,2015,6,146,VGSW,reduced,4,SF,1490,24,6,natal,2015SF14902natal,11,1610,11.17,17.33,,,
2015SF1490,2015,6,146,VGSW,reduced,4,SF,1490,24,6,natal,2015SF14902natal,14,1154,13.98,19.11,51,5.5601,24.0804
2015SF1490,2015,6,146,VGSW,reduced,4,SF,1490,24,6,natal,2015SF14903natal,3,1623,3.18,3.46,,,
2015SF1490,2015,6,146,VGSW,reduced,4,SF,1490,24,6,natal,2015SF14903natal,6,1243,6.02,7.98,,,
2015SF1490,2015,6,146,VGSW,reduced,4,SF,1490,24,6,natal,2015SF14903natal,9,1243,9.02,14.82,,,
2015SF1490,2015,6,146,VGSW,reduced,4,SF,1490,24,6,natal,2015SF14903natal,12,1610,12.17,19.75,,,
2015SF1490,2015,6,146,VGSW,reduced,4,SF,1490,24,6,natal,2015SF14903natal,15,1154,14.98,19.49,,,
2015SF1490,2015,6,146,VGSW,reduced,4,SF,1490,24,6,foster,2015SF14904foster,3,1623,3.18,3.44,,,
2015SF1490,2015,6,146,VGSW,reduced,4,SF,1490,24,6,foster,2015SF14904foster,6,1243,6.02,8.49,,,
2015SF1490,2015,6,146,VGSW,reduced,4,SF,1490,24,6,foster,2015SF14904foster,9,1243,9.02,15.71,,,
2015SF1490,2015,6,146,VGSW,reduced,4,SF,1490,24,6,foster,2015SF14904foster,12,1610,12.17,19.53,,,
2015SF1490,2015,6,146,VGSW,reduced,4,SF,1490,24,6,foster,2015SF14904foster,15,1154,14.98,19.85,96,7.5862,11.8669
2015SF1441,2015,7,147,VGSW,control,5,SF,1441,36.6,5.32,natal,2015SF14411natal,2,1203,2,2.37,,,
2015SF1441,2015,7,147,VGSW,control,5,SF,1441,36.6,5.32,natal,2015SF14411natal,5,854,4.86,7.21,,,
2015SF1441,2015,7,147,VGSW,control,5,SF,1441,36.6,5.32,natal,2015SF14411natal,8,2047,8.35,10.2,,,
2015SF1441,2015,7,147,VGSW,control,5,SF,1441,36.6,5.32,natal,2015SF14411natal,11,1718,11.22,14.42,,,
2015SF1441,2015,7,147,VGSW,control,5,SF,1441,36.6,5.32,natal,2015SF14411natal,14,840,13.85,14.87,70,2.1586,21.8525
2015SF1441,2015,7,147,VGSW,control,5,SF,1441,36.6,5.32,natal,2015SF14412natal,3,1203,3,4.55,,,
2015SF1441,2015,7,147,VGSW,control,5,SF,1441,36.6,5.32,natal,2015SF14412natal,6,854,5.86,11.68,,,
2015SF1441,2015,7,147,VGSW,control,5,SF,1441,36.6,5.32,natal,2015SF14412natal,9,2047,9.35,15.91,,,
2015SF1441,2015,7,147,VGSW,control,5,SF,1441,36.6,5.32,natal,2015SF14412natal,12,1718,12.22,19.45,,,
2015SF1441,2015,7,147,VGSW,control,5,SF,1441,36.6,5.32,natal,2015SF14412natal,15,840,14.85,18.17,174,0.4427,22.6842
2015SF1441,2015,7,147,VGSW,control,5,SF,1441,36.6,5.32,natal,2015SF14413natal,3,1203,3,3.1,,,
2015SF1441,2015,7,147,VGSW,control,5,SF,1441,36.6,5.32,natal,2015SF14413natal,6,854,5.86,3.98,,,
2015SF1441,2015,7,147,VGSW,control,5,SF,1441,36.6,5.32,natal,2015SF14413natal,9,2047,9.35,12.73,,,
2015SF1441,2015,7,147,VGSW,control,5,SF,1441,36.6,5.32,natal,2015SF14413natal,12,1718,12.22,17.84,,,
2015SF1441,2015,7,147,VGSW,control,5,SF,1441,36.6,5.32,natal,2015SF14413natal,15,840,14.85,18.5,,,
2015SF1441,2015,7,147,VGSW,control,5,SF,1441,36.6,5.32,foster,2015SF14413foster,3,1203,3,4.25,,,
2015SF1441,2015,7,147,VGSW,control,5,SF,1441,36.6,5.32,foster,2015SF14413foster,6,854,5.86,9.95,,,
2015SF1441,2015,7,147,VGSW,control,5,SF,1441,36.6,5.32,foster,2015SF14413foster,9,2047,9.35,14.02,,,
2015SF1441,2015,7,147,VGSW,control,5,SF,1441,36.6,5.32,foster,2015SF14413foster,12,1718,12.22,17.83,,,
2015SF1441,2015,7,147,VGSW,control,5,SF,1441,36.6,5.32,foster,2015SF14413foster,15,840,14.85,17.58,115,0.4278,17.2704
2015SF1441,2015,7,147,VGSW,control,5,SF,1441,36.6,5.32,foster,2015SF14414foster,3,1203,3,3.98,,,
2015SF1441,2015,7,147,VGSW,control,5,SF,1441,36.6,5.32,foster,2015SF14414foster,6,854,5.86,10.16,,,
2015SF1441,2015,7,147,VGSW,control,5,SF,1441,36.6,5.32,foster,2015SF14414foster,9,2047,9.35,12.84,,,
2015SF1441,2015,7,147,VGSW,control,5,SF,1441,36.6,5.32,foster,2015SF14414foster,12,1718,12.22,16.35,,,
2015SF1441,2015,7,147,VGSW,control,5,SF,1441,36.6,5.32,foster,2015SF14414foster,15,840,14.85,15.6,60,,
2015SF1434,2015,7,150,VGSW,control,4,SF,1434,33.5,8.375,natal,2015SF14341natal,2,1216,2.01,3.65,,,
2015SF1434,2015,7,150,VGSW,control,4,SF,1434,33.5,8.375,natal,2015SF14341natal,5,852,4.86,8.7,,,
2015SF1434,2015,7,150,VGSW,control,4,SF,1434,33.5,8.375,natal,2015SF14341natal,8,2055,8.36,10.2,,,
2015SF1434,2015,7,150,VGSW,control,4,SF,1434,33.5,8.375,natal,2015SF14341natal,11,1243,11.02,9.3,,,
2015SF1434,2015,7,150,VGSW,control,4,SF,1434,33.5,8.375,natal,2015SF14342natal,3,1216,3.01,4.43,,,
2015SF1434,2015,7,150,VGSW,control,4,SF,1434,33.5,8.375,natal,2015SF14342natal,6,852,5.86,11.67,,,
2015SF1434,2015,7,150,VGSW,control,4,SF,1434,33.5,8.375,natal,2015SF14342natal,9,2055,9.36,12.38,,,
2015SF1434,2015,7,150,VGSW,control,4,SF,1434,33.5,8.375,natal,2015SF14342natal,12,1243,12.02,17.96,,,
2015SF1434,2015,7,150,VGSW,control,4,SF,1434,33.5,8.375,natal,2015SF14342natal,15,904,14.88,18.07,159,0.4052,4.3261
2015SF1434,2015,7,150,VGSW,control,4,SF,1434,33.5,8.375,foster,2015SF14344foster,3,1216,3.01,3.95,,,
2015SF1434,2015,7,150,VGSW,control,4,SF,1434,33.5,8.375,foster,2015SF14344foster,6,852,5.86,10.96,,,
2015SF1434,2015,7,150,VGSW,control,4,SF,1434,33.5,8.375,foster,2015SF14344foster,9,2055,9.36,15.85,,,
2015SF1434,2015,7,150,VGSW,control,4,SF,1434,33.5,8.375,foster,2015SF14344foster,12,1243,12.02,18.33,,,
2015SF1434,2015,7,150,VGSW,control,4,SF,1434,33.5,8.375,foster,2015SF14344foster,15,904,14.88,17.98,63,9.9987,12.7031
2015SF1434,2015,7,150,VGSW,control,4,SF,1434,33.5,8.375,foster,2015SF14345foster,3,1216,3.01,4.03,,,
2015SF1434,2015,7,150,VGSW,control,4,SF,1434,33.5,8.375,foster,2015SF14345foster,6,852,5.86,10.99,,,
2015SF1434,2015,7,150,VGSW,control,4,SF,1434,33.5,8.375,foster,2015SF14345foster,9,2055,9.36,15.53,,,
2015SF1434,2015,7,150,VGSW,control,4,SF,1434,33.5,8.375,foster,2015SF14345foster,12,1243,12.02,18.83,,,
2015SF1434,2015,7,150,VGSW,control,4,SF,1434,33.5,8.375,foster,2015SF14345foster,15,904,14.88,18.24,105,6.7814,28.6172
2015SF1439,2015,7,145,VGSW,reduced,3,SF,1439,21.7,7.2333,natal,2015SF14391natal,2,1720,2.22,1.88,,,
2015SF1439,2015,7,145,VGSW,reduced,3,SF,1439,21.7,7.2333,natal,2015SF14391natal,5,1243,5.02,3.41,,,
2015SF1439,2015,7,145,VGSW,reduced,3,SF,1439,21.7,7.2333,natal,2015SF14391natal,8,827,7.84,4.67,,,
2015SF1439,2015,7,145,VGSW,reduced,3,SF,1439,21.7,7.2333,natal,2015SF14391natal,11,1626,11.18,4.29,,,
2015SF1439,2015,7,145,VGSW,reduced,3,SF,1439,21.7,7.2333,natal,2015SF14392natal,3,1720,3.22,5.83,,,
2015SF1439,2015,7,145,VGSW,reduced,3,SF,1439,21.7,7.2333,natal,2015SF14392natal,6,1243,6.02,10.91,,,
2015SF1439,2015,7,145,VGSW,reduced,3,SF,1439,21.7,7.2333,natal,2015SF14392natal,9,827,8.84,19.08,,,
2015SF1439,2015,7,145,VGSW,reduced,3,SF,1439,21.7,7.2333,natal,2015SF14392natal,12,1626,12.18,21.75,,,
2015SF1439,2015,7,145,VGSW,reduced,2,SF,1439,21.7,7.2333,natal,2015SF14392natal,15,1039,14.93,21.16,57,1.9941,32.9069
2015SF1439,2015,7,145,VGSW,reduced,3,SF,1439,21.7,7.2333,foster,2015SF14395foster,3,1720,3.22,4.35,,,
2015SF1439,2015,7,145,VGSW,reduced,3,SF,1439,21.7,7.2333,foster,2015SF14395foster,6,1243,6.02,9.96,,,
2015SF1439,2015,7,145,VGSW,reduced,3,SF,1439,21.7,7.2333,foster,2015SF14395foster,9,827,8.84,16.58,,,
2015SF1439,2015,7,145,VGSW,reduced,3,SF,1439,21.7,7.2333,foster,2015SF14395foster,12,1626,12.18,19.03,,,
2015SF1439,2015,7,145,VGSW,reduced,2,SF,1439,21.7,7.2333,foster,2015SF14395foster,15,1039,14.93,18.57,116,0.7469,29.6142
2015SF1485,2015,7,150,VGSW,enlarged,7,SF,1485,23.5,4.7,natal,2015SF14851natal,2,1700,2.21,3.24,,,
2015SF1485,2015,7,150,VGSW,enlarged,7,SF,1485,23.5,4.7,natal,2015SF14851natal,5,1243,5.02,10.01,,,
2015SF1485,2015,7,150,VGSW,enlarged,5,SF,1485,23.5,4.7,natal,2015SF14851natal,8,1243,8.02,13.64,,,
2015SF1485,2015,7,150,VGSW,enlarged,5,SF,1485,23.5,4.7,natal,2015SF14851natal,11,1645,11.19,16.58,,,
2015SF1485,2015,7,150,VGSW,enlarged,5,SF,1485,23.5,4.7,natal,2015SF14851natal,14,1018,13.92,18.01,,,
2015SF1485,2015,7,150,VGSW,enlarged,7,SF,1485,23.5,4.7,natal,2015SF14852natal,3,1700,3.21,6.27,,,
2015SF1485,2015,7,150,VGSW,enlarged,7,SF,1485,23.5,4.7,natal,2015SF14852natal,6,1243,6.02,12.28,,,
2015SF1485,2015,7,150,VGSW,enlarged,5,SF,1485,23.5,4.7,natal,2015SF14852natal,9,1243,9.02,15.55,,,
2015SF1485,2015,7,150,VGSW,enlarged,5,SF,1485,23.5,4.7,natal,2015SF14852natal,12,1645,12.19,19.03,,,
2015SF1485,2015,7,150,VGSW,enlarged,5,SF,1485,23.5,4.7,natal,2015SF14852natal,15,1018,14.92,12.27,61,11.347,39.6277
2015SF1485,2015,7,150,VGSW,enlarged,7,SF,1485,23.5,4.7,natal,2015SF14853natal,3,1700,3.21,4.69,,,
2015SF1485,2015,7,150,VGSW,enlarged,7,SF,1485,23.5,4.7,natal,2015SF14853natal,6,1243,6.02,6.51,,,
2015SF1485,2015,7,150,VGSW,enlarged,5,SF,1485,23.5,4.7,natal,2015SF14853natal,9,1243,9.02,13.85,,,
2015SF1485,2015,7,150,VGSW,enlarged,5,SF,1485,23.5,4.7,natal,2015SF14853natal,12,1645,12.19,17.63,,,
2015SF1485,2015,7,150,VGSW,enlarged,5,SF,1485,23.5,4.7,natal,2015SF14853natal,15,1018,14.92,18.3,177,4.9469,55.0976
2015SF1485,2015,7,150,VGSW,enlarged,7,SF,1485,23.5,4.7,natal,2015SF14854natal,3,1700,3.21,5.16,,,
2015SF1485,2015,7,150,VGSW,enlarged,7,SF,1485,23.5,4.7,natal,2015SF14854natal,6,1243,6.02,9.15,,,
2015SF1485,2015,7,150,VGSW,enlarged,5,SF,1485,23.5,4.7,natal,2015SF14854natal,9,1243,9.02,10.51,,,
2015SF1485,2015,7,150,VGSW,enlarged,5,SF,1485,23.5,4.7,natal,2015SF14854natal,12,1645,12.19,13.25,,,
2015SF1485,2015,7,150,VGSW,enlarged,5,SF,1485,23.5,4.7,natal,2015SF14854natal,15,1018,14.92,15.04,,,
2015SF1485,2015,7,150,VGSW,enlarged,7,SF,1485,23.5,4.7,foster,2015SF14855foster,3,1700,3.21,3.95,,,
2015SF1485,2015,7,150,VGSW,enlarged,7,SF,1485,23.5,4.7,foster,2015SF14855foster,6,1243,6.02,8.15,,,
2015SF1485,2015,7,150,VGSW,enlarged,5,SF,1485,23.5,4.7,foster,2015SF14855foster,9,1243,9.02,10.93,,,
2015SF1485,2015,7,150,VGSW,enlarged,5,SF,1485,23.5,4.7,foster,2015SF14855foster,12,1645,12.19,12.7,,,
2015SF1485,2015,7,150,VGSW,enlarged,5,SF,1485,23.5,4.7,foster,2015SF14855foster,15,1018,14.92,15.53,106,6.2209,47.1616
2015NCA21,2015,7,148,VGSW,reduced,3,NCA,21,16.4,5.4667,natal,2015NCA211natal,2,700,1.79,2.43,,,
2015NCA21,2015,7,148,VGSW,reduced,3,NCA,21,16.4,5.4667,natal,2015NCA211natal,5,1555,5.15,8.25,,,
2015NCA21,2015,7,148,VGSW,reduced,3,NCA,21,16.4,5.4667,natal,2015NCA211natal,8,1243,8.02,14.1,,,
2015NCA21,2015,7,148,VGSW,reduced,3,NCA,21,16.4,5.4667,natal,2015NCA211natal,11,1043,10.93,18.15,,,
2015NCA21,2015,7,148,VGSW,reduced,3,NCA,21,16.4,5.4667,natal,2015NCA211natal,14,934,13.89,18.86,114,1.8119,20.218
2015NCA21,2015,7,148,VGSW,reduced,3,NCA,21,16.4,5.4667,natal,2015NCA212natal,3,700,2.79,3.8,,,
2015NCA21,2015,7,148,VGSW,reduced,3,NCA,21,16.4,5.4667,natal,2015NCA212natal,6,1555,6.15,10.57,,,
2015NCA21,2015,7,148,VGSW,reduced,3,NCA,21,16.4,5.4667,natal,2015NCA212natal,9,1243,9.02,15.6,,,
2015NCA21,2015,7,148,VGSW,reduced,3,NCA,21,16.4,5.4667,natal,2015NCA212natal,12,1043,11.93,19.26,,,
2015NCA21,2015,7,148,VGSW,reduced,3,NCA,21,16.4,5.4667,natal,2015NCA212natal,15,934,14.89,19.55,174,5.0646,33.6668
2015NCA21,2015,7,148,VGSW,reduced,3,NCA,21,16.4,5.4667,foster,2015NCA215foster,3,700,2.79,5.16,,,
2015NCA21,2015,7,148,VGSW,reduced,3,NCA,21,16.4,5.4667,foster,2015NCA215foster,6,1555,6.15,11.33,,,
2015NCA21,2015,7,148,VGSW,reduced,3,NCA,21,16.4,5.4667,foster,2015NCA215foster,9,1243,9.02,18.3,,,
2015NCA21,2015,7,148,VGSW,reduced,3,NCA,21,16.4,5.4667,foster,2015NCA215foster,12,1043,11.93,20.79,,,
2015NCA21,2015,7,148,VGSW,reduced,3,NCA,21,16.4,5.4667,foster,2015NCA215foster,15,934,14.89,20.11,69,8.3813,4.1189
2015SCA13,2015,7,148,VGSW,enlarged,6,SCA,13,30.2,5.0333,natal,2015SCA131natal,2,630,1.76,2.43,,,
2015SCA13,2015,7,148,VGSW,enlarged,6,SCA,13,30.2,5.0333,natal,2015SCA131natal,5,1623,5.18,8.49,,,
2015SCA13,2015,7,148,VGSW,enlarged,6,SCA,13,30.2,5.0333,natal,2015SCA131natal,8,1243,8.02,14.6,,,
2015SCA13,2015,7,148,VGSW,enlarged,6,SCA,13,30.2,5.0333,natal,2015SCA131natal,11,1243,11.02,18.4,,,
2015SCA13,2015,7,148,VGSW,enlarged,6,SCA,13,30.2,5.0333,natal,2015SCA132natal,3,630,2.76,5.07,,,
2015SCA13,2015,7,148,VGSW,enlarged,6,SCA,13,30.2,5.0333,natal,2015SCA132natal,6,1623,6.18,10.82,,,
2015SCA13,2015,7,148,VGSW,enlarged,6,SCA,13,30.2,5.0333,natal,2015SCA132natal,9,1243,9.02,17,,,
2015SCA13,2015,7,148,VGSW,enlarged,6,SCA,13,30.2,5.0333,natal,2015SCA132natal,12,1000,11.92,19.1,,,
2015SCA13,2015,7,148,VGSW,enlarged,6,SCA,13,30.2,5.0333,natal,2015SCA133natal,3,630,2.76,4.73,,,
2015SCA13,2015,7,148,VGSW,enlarged,6,SCA,13,30.2,5.0333,natal,2015SCA133natal,6,1623,6.18,9.12,,,
2015SCA13,2015,7,148,VGSW,enlarged,6,SCA,13,30.2,5.0333,natal,2015SCA133natal,9,1243,9.02,13.1,,,
2015SCA13,2015,7,148,VGSW,enlarged,6,SCA,13,30.2,5.0333,natal,2015SCA133natal,12,1000,11.92,18.61,,,
2015SCA13,2015,7,148,VGSW,enlarged,6,SCA,13,30.2,5.0333,natal,2015SCA134natal,3,630,2.76,4.25,,,
2015SCA13,2015,7,148,VGSW,enlarged,6,SCA,13,30.2,5.0333,natal,2015SCA134natal,6,1623,6.18,8.38,,,
2015SCA13,2015,7,148,VGSW,enlarged,6,SCA,13,30.2,5.0333,natal,2015SCA134natal,9,1243,9.02,16.1,,,
2015SCA13,2015,7,148,VGSW,enlarged,6,SCA,13,30.2,5.0333,natal,2015SCA134natal,12,1000,11.92,17.89,,,
2015SCA13,2015,7,148,VGSW,enlarged,6,SCA,13,30.2,5.0333,foster,2015SCA133foster,3,630,2.76,4.05,,,
2015SCA13,2015,7,148,VGSW,enlarged,6,SCA,13,30.2,5.0333,foster,2015SCA133foster,6,1623,6.18,11.06,,,
2015SCA13,2015,7,148,VGSW,enlarged,6,SCA,13,30.2,5.0333,foster,2015SCA133foster,9,1243,9.02,22.15,,,
2015SCA13,2015,7,148,VGSW,enlarged,6,SCA,13,30.2,5.0333,foster,2015SCA133foster,12,1000,11.92,17.98,,,
2015SCA13,2015,7,148,VGSW,enlarged,6,SCA,13,30.2,5.0333,foster,2015SCA134foster,3,630,2.76,3.03,,,
2015SCA13,2015,7,148,VGSW,enlarged,6,SCA,13,30.2,5.0333,foster,2015SCA134foster,6,1623,6.18,10.21,,,
2015SCA13,2015,7,148,VGSW,enlarged,6,SCA,13,30.2,5.0333,foster,2015SCA134foster,9,1243,9.02,17.9,,,
2015SCA13,2015,7,148,VGSW,enlarged,6,SCA,13,30.2,5.0333,foster,2015SCA134foster,12,1000,11.92,17.59,,,
2015SF1443,2015,8,149,VGSW,reduced,3,SF,1443,,,natal,2015SF14431natal,3,1515,3.13,3.04,,,
2015SF1443,2015,8,149,VGSW,reduced,3,SF,1443,,,natal,2015SF14431natal,5,716,4.8,5.25,,,
2015SF1443,2015,8,149,VGSW,reduced,3,SF,1443,,,natal,2015SF14431natal,8,1243,8.02,8.51,,,
2015SF1443,2015,8,149,VGSW,reduced,3,SF,1443,,,natal,2015SF14431natal,11,1243,11.02,12.52,,,
2015SF1443,2015,8,149,VGSW,reduced,3,SF,1443,,,natal,2015SF14431natal,14,932,13.89,15.76,144,7.166,23.7825
2015SF1443,2015,8,149,VGSW,reduced,3,SF,1443,,,natal,2015SF14432natal,4,1515,4.13,8.36,,,
2015SF1443,2015,8,149,VGSW,reduced,3,SF,1443,,,natal,2015SF14432natal,6,716,5.8,8.41,,,
2015SF1443,2015,8,149,VGSW,reduced,3,SF,1443,,,natal,2015SF14432natal,9,1243,9.02,15.31,,,
2015SF1443,2015,8,149,VGSW,reduced,3,SF,1443,,,natal,2015SF14432natal,12,1243,12.02,18.25,,,
2015SF1443,2015,8,149,VGSW,reduced,3,SF,1443,,,natal,2015SF14432natal,15,932,14.89,19.31,,,
2015SF1443,2015,8,149,VGSW,reduced,3,SF,1443,,,foster,2015SF14433foster,4,1515,4.13,4.52,,,
2015SF1443,2015,8,149,VGSW,reduced,3,SF,1443,,,foster,2015SF14433foster,6,716,5.8,7.47,,,
2015SF1443,2015,8,149,VGSW,reduced,3,SF,1443,,,foster,2015SF14433foster,9,1243,9.02,12.53,,,
2015SF1443,2015,8,149,VGSW,reduced,3,SF,1443,,,foster,2015SF14433foster,12,1243,12.02,15.3,,,
2015SF1443,2015,8,149,VGSW,reduced,3,SF,1443,,,foster,2015SF14433foster,15,932,14.89,18.72,180,6.9517,18.3264
2015SF1460,2015,8,154,VGSW,enlarged,4,SF,1460,26.7,6.675,natal,2015SF14602natal,4,1440,4.1,4.52,,,
2015SF1460,2015,8,154,VGSW,enlarged,4,SF,1460,26.7,6.675,natal,2015SF14602natal,6,729,5.8,9.87,,,
2015SF1460,2015,8,154,VGSW,enlarged,4,SF,1460,26.7,6.675,natal,2015SF14602natal,9,1243,9.02,11.75,,,
2015SF1460,2015,8,154,VGSW,enlarged,4,SF,1460,26.7,6.675,natal,2015SF14602natal,12,1243,12.02,13.8,,,
2015SF1460,2015,8,154,VGSW,enlarged,4,SF,1460,26.7,6.675,natal,2015SF14602natal,15,953,14.9,15.97,145,4.6893,43.2884
2015SF1460,2015,8,154,VGSW,enlarged,4,SF,1460,26.7,6.675,foster,2015SF14603foster,4,1440,4.1,4.85,,,
2015SF1460,2015,8,154,VGSW,enlarged,4,SF,1460,26.7,6.675,foster,2015SF14603foster,6,1243,6.02,9.28,,,
2015SF1460,2015,8,154,VGSW,enlarged,4,SF,1460,26.7,6.675,foster,2015SF14603foster,9,1243,9.02,12.21,,,
2015SF1460,2015,8,154,VGSW,enlarged,4,SF,1460,26.7,6.675,foster,2015SF14603foster,12,1243,12.02,15.54,,,
2015SF1460,2015,8,154,VGSW,enlarged,4,SF,1460,26.7,6.675,foster,2015SF14603foster,15,953,14.9,16.28,180,4.4788,33.9138
2015SF1460,2015,8,154,VGSW,enlarged,4,SF,1460,26.7,6.675,foster,2015SF14604foster,4,1440,4.1,6.08,,,
