month,theta_gradient_med,theta_gradient_iqr,rh_850_med,height_diff_med,soundings
1978-10,19.747800471767732,0.0,19.0,2302.0,1
1978-11,17.56801187969677,2.837932661626297,39.0,2288.0,3
1979-01,19.783648250779663,0.0,91.0,2274.0,1
1979-02,17.071844487745494,5.865122054699754,68.0,2146.5,4
1979-04,13.818626099106552,4.0040181740994285,88.0,2296.5,2
1979-05,10.78141886964562,0.5858548624501054,48.5,2288.5,2
1979-06,14.378685030416648,0.0,61.0,2304.0,1
1979-07,7.621060265818869,0.0,64.0,2355.0,1
1979-08,11.583742494417152,2.8731187685879718,90.0,2325.5,2
1979-09,15.06057199199222,1.040092659819095,92.0,2301.0,3
