user;blinding code;replica;Time;breed;Animal ID;material;Colour Skin;Crispness Skin;Greasy mouthfeel Skin;Fried chicken flavour Skin;Salt taste Skin;Fat flavour Skin;ami Aftertaste Skin
1001;386;1;11/08/2023, 09:43:00;Dual_PurposexNo_Enchriment;DP-001;Skin;9,52;14,95;2,4;12,84;1,43;1,85;14,79
1002;386;1;11/08/2023, 09:43:02;Dual_PurposexNo_Enchriment;DP-001;Skin;10,02;10,26;1,34;12,66;10,24;10,77;12,15
1003;386;1;11/08/2023, 09:43:04;Dual_PurposexNo_Enchriment;DP-001;Skin;10,13;5,3;12,48;11,96;7,21;12,48;3,54
1004;386;1;11/08/2023, 09:43:21;Dual_PurposexNo_Enchriment;DP-001;Skin;11,56;10,48;1,91;12,37;5,14;1,93;7,12
1005;386;1;11/08/2023, 09:43:39;Dual_PurposexNo_Enchriment;DP-001;Skin;12,69;10,77;5,14;11,91;8,17;2,51;8,49
1006;386;1;11/08/2023, 09:43:39;Dual_PurposexNo_Enchriment;DP-001;Skin;10,33;13,19;3,41;11,32;3,89;0,7;12,7
1007;386;1;11/08/2023, 09:43:28;Dual_PurposexNo_Enchriment;DP-001;Skin;12,97;8,7;8,95;8,68;8,2;9,8;4,07
1008;386;1;11/08/2023, 09:43:04;Dual_PurposexNo_Enchriment;DP-001;Skin;13,14;9,43;6,2;6,79;8,88;7,08;6,2
1001;302;1;11/09/2023, 09:55:26;Dual_PurposexNo_Enchriment;DP-002;Skin;14,68;12,02;1,6;8,22;8,37;0,13;9,71
1002;302;1;11/09/2023, 09:55:30;Dual_PurposexNo_Enchriment;DP-002;Skin;10,44;8,53;2,59;10,9;6,64;6,31;7,27
1003;302;1;11/09/2023, 09:55:52;Dual_PurposexNo_Enchriment;DP-002;Skin;12,68;10,75;7,21;11,3;11,85;7,93;8,33
1004;302;1;11/09/2023, 09:56:12;Dual_PurposexNo_Enchriment;DP-002;Skin;11,65;9,71;3,14;10,07;5,34;2,55;7,43
1005;302;1;11/09/2023, 09:56:01;Dual_PurposexNo_Enchriment;DP-002;Skin;12,94;13,23;2,29;12,66;10,46;1,17;7,43
1006;302;1;11/09/2023, 09:55:53;Dual_PurposexNo_Enchriment;DP-002;Skin;11,3;13,6;9,12;11,1;5,14;5,6;13,19
1007;302;1;11/09/2023, 09:55:40;Dual_PurposexNo_Enchriment;DP-002;Skin;13,14;11,19;9,58;8;8,22;9,76;5,82
1008;302;1;11/09/2023, 09:55:56;Dual_PurposexNo_Enchriment;DP-002;Skin;11,08;9,67;11,47;6;10,88;13,69;11,96
1001;354;1;11/10/2023, 09:05:36;Dual_PurposexNo_Enchriment;DP-003;Skin;7,74;4,35;0,31;1,05;0,95;4,81;0,75
1002;354;1;11/10/2023, 09:06:01;Dual_PurposexNo_Enchriment;DP-003;Skin;6,35;7,8;2,62;9,08;4,35;2,55;7,54
1003;354;1;11/10/2023, 09:06:27;Dual_PurposexNo_Enchriment;DP-003;Skin;10,57;9,16;9,23;12,04;9,43;10,97;5,93
1004;354;1;11/10/2023, 09:06:37;Dual_PurposexNo_Enchriment;DP-003;Skin;7,45;2,86;4,7;10,51;9,76;1,82;3,93
1005;354;1;11/10/2023, 09:06:32;Dual_PurposexNo_Enchriment;DP-003;Skin;3,4;3,26;9,29;6,71;5,71;8,43;7,71
1006;354;1;11/10/2023, 09:06:20;Dual_PurposexNo_Enchriment;DP-003;Skin;3,89;10,29;6,88;9,3;1,36;6,35;10,37
1007;354;1;11/10/2023, 09:06:04;Dual_PurposexNo_Enchriment;DP-003;Skin;10,29;9,16;10,73;7,91;10,35;11,05;4,37
1008;354;1;11/10/2023, 09:05:56;Dual_PurposexNo_Enchriment;DP-003;Skin;7,8;1,76;14,33;3,98;4,48;14,7;5,91
1001;170;1;11/13/2023, 09:34:49;Dual_PurposexNo_Enchriment;DP-004;Skin;14,42;10,64;4,95;7,01;7,52;7,63;9,21
1002;170;1;11/13/2023, 09:35:16;Dual_PurposexNo_Enchriment;DP-004;Skin;9,8;9,71;1,91;12,53;3,38;2,35;7,98
1003;170;1;11/13/2023, 09:35:31;Dual_PurposexNo_Enchriment;DP-004;Skin;12,57;9,69;9,98;6,68;12,33;12,26;3,71
1004;170;1;11/13/2023, 09:35:50;Dual_PurposexNo_Enchriment;DP-004;Skin;12,18;3,27;2,77;8,04;6,55;3,78;4,57
1005;170;1;11/13/2023, 09:35:42;Dual_PurposexNo_Enchriment;DP-004;Skin;14,23;13;2,74;11,06;7,89;3,06;7,91
1006;170;1;11/13/2023, 09:35:31;Dual_PurposexNo_Enchriment;DP-004;Skin;13,25;11,08;7,43;10,18;2,68;2,59;10,97
1007;170;1;11/13/2023, 09:35:13;Dual_PurposexNo_Enchriment;DP-004;Skin;11,38;11,6;7,85;8,13;8,48;9,21;5,56
1008;170;1;11/13/2023, 09:35:10;Dual_PurposexNo_Enchriment;DP-004;Skin;10,64;8,33;6,35;3,08;10,35;5,96;6,77
1001;366;1;11/15/2023, 09:24:17;Dual_PurposexNo_Enchriment;DP-005;Skin;8,7;12,4;8,59;13,76;6,13;8,48;4,24
1002;366;1;11/15/2023, 09:24:32;Dual_PurposexNo_Enchriment;DP-005;Skin;10,31;11,69;2,51;10,59;10,29;9,63;8,73
1003;366;1;11/15/2023, 09:24:40;Dual_PurposexNo_Enchriment;DP-005;Skin;10,66;11,08;8,22;11,32;13,14;8,18;10,57
1004;366;1;11/15/2023, 09:24:54;Dual_PurposexNo_Enchriment;DP-005;Skin;7,91;9,27;5,45;13,71;6,55;3,14;7,56
1005;366;1;11/15/2023, 09:25:05;Dual_PurposexNo_Enchriment;DP-005;Skin;7,17;8,09;1,03;10,69;10,94;2,91;7,83
1006;366;1;11/15/2023, 09:24:50;Dual_PurposexNo_Enchriment;DP-005;Skin;4,68;4,68;11,54;11,3;6,64;3,89;10,88
1007;366;1;11/15/2023, 09:24:46;Dual_PurposexNo_Enchriment;DP-005;Skin;11,74;8,48;9,08;9,27;7,74;9,54;4,95
1008;366;1;11/15/2023, 09:24:25;Dual_PurposexNo_Enchriment;DP-005;Skin;9,78;2,97;12,07;8,68;3,98;10,55;0,53
1001;154;1;11/13/2023, 09:55:00;Dual_PurposexNo_Enchriment;DP-006;Skin;11,76;8,79;9,6;13,56;1,12;10,66;14,95
1002;154;1;11/13/2023, 09:55:04;Dual_PurposexNo_Enchriment;DP-006;Skin;9,52;1,27;1,25;11,76;4,84;2,66;5,49
1003;154;1;11/13/2023, 09:54:55;Dual_PurposexNo_Enchriment;DP-006;Skin;11,89;8,35;10,59;5,89;10,99;10,95;4,35
1004;154;1;11/13/2023, 09:55:42;Dual_PurposexNo_Enchriment;DP-006;Skin;7,91;2,11;2,33;8,68;3,69;2,44;4,24
1005;154;1;11/13/2023, 09:55:38;Dual_PurposexNo_Enchriment;DP-006;Skin;10,57;2,57;6,57;7,46;11,51;10,54;8,6
1006;154;1;11/13/2023, 09:55:31;Dual_PurposexNo_Enchriment;DP-006;Skin;12,48;7,3;6,35;8,81;2,48;2,35;11,19
1007;154;1;11/13/2023, 09:55:26;Dual_PurposexNo_Enchriment;DP-006;Skin;11,58;9,65;7,43;7,49;7,96;8,18;3,93
1008;154;1;11/13/2023, 09:55:00;Dual_PurposexNo_Enchriment;DP-006;Skin;12,46;8,75;10,77;4,37;6,99;9,96;9,82
1001;594;1;11/15/2023, 10:14:07;Dual_PurposexNo_Enchriment;DP-007;Skin;9,54;8,33;10,95;9,3;3,65;8,11;9,49
1002;594;1;11/15/2023, 10:14:11;Dual_PurposexNo_Enchriment;DP-007;Skin;5,87;7,89;5,01;8,81;6,11;6,04;6,13
1003;594;1;11/15/2023, 10:14:50;Dual_PurposexNo_Enchriment;DP-007;Skin;8,55;7,8;10,92;12,37;6,29;4,51;7,16
1004;594;1;11/15/2023, 10:14:42;Dual_PurposexNo_Enchriment;DP-007;Skin;5,8;2,66;4,62;3,03;4,24;3,6;2,99
1005;594;1;11/15/2023, 10:14:58;Dual_PurposexNo_Enchriment;DP-007;Skin;7,29;6,83;5,77;11,6;8,6;2;7,46
1006;594;1;11/15/2023, 10:14:44;Dual_PurposexNo_Enchriment;DP-007;Skin;5,89;12,77;9,03;10,29;8,22;4,53;12,88
1007;594;1;11/15/2023, 10:14:26;Dual_PurposexNo_Enchriment;DP-007;Skin;10,07;4,79;8,75;8,04;9,91;9,76;5,3
1008;594;1;11/15/2023, 10:14:27;Dual_PurposexNo_Enchriment;DP-007;Skin;4,42;11,87;9,38;6,02;6,42;12,42;11,3
1001;234;1;11/17/2023, 09:04:28;Dual_PurposexNo_Enchriment;DP-008;Skin;10,77;1,23;10,53;9,43;4,2;5,63;5,01
1002;234;1;11/17/2023, 09:04:21;Dual_PurposexNo_Enchriment;DP-008;Skin;9,67;11,63;2,55;6,07;5,16;4,48;2,84
1003;234;1;11/17/2023, 09:04:33;Dual_PurposexNo_Enchriment;DP-008;Skin;11,05;11,91;4,95;11,96;8,79;6,57;8,35
1004;234;1;11/17/2023, 09:04:57;Dual_PurposexNo_Enchriment;DP-008;Skin;10,15;10,02;4,77;13,1;5,34;3,23;6,53
1005;234;1;11/17/2023, 09:05:29;Dual_PurposexNo_Enchriment;DP-008;Skin;5,34;8,14;2,11;7,23;10,31;2,74;7,34
1006;234;1;11/17/2023, 09:05:14;Dual_PurposexNo_Enchriment;DP-008;Skin;11,08;13,19;6,24;11,3;6,2;1,1;11,12
1007;234;1;11/17/2023, 09:04:54;Dual_PurposexNo_Enchriment;DP-008;Skin;11,54;8,95;9,05;8,95;9,27;8,86;4,24
1008;234;1;11/17/2023, 09:04:43;Dual_PurposexNo_Enchriment;DP-008;Skin;8,24;9,93;9,34;10,92;5,21;9,89;11,87
1001;584;1;11/08/2023, 10:26:13;Dual_PurposexNo_Enchriment;DP-009;Skin;9,43;14,53;4,99;8,37;3,38;12,35;6,68
1002;584;1;11/08/2023, 10:26:15;Dual_PurposexNo_Enchriment;DP-009;Skin;8,62;9,93;2,81;12,7;8;7,23;10,02
1003;584;1;11/08/2023, 10:26:16;Dual_PurposexNo_Enchriment;DP-009;Skin;12,18;13,36;12,26;7,52;7,27;13,3;3,91
1004;584;1;11/08/2023, 10:26:45;Dual_PurposexNo_Enchriment;DP-009;Skin;7,19;9,05;2,4;13,52;4,31;3,91;6,09
1005;584;1;11/08/2023, 10:27:01;Dual_PurposexNo_Enchriment;DP-009;Skin;11,14;12,2;2,34;12,14;7,09;2,14;7,31
1006;584;1;11/08/2023, 10:26:41;Dual_PurposexNo_Enchriment;DP-009;Skin;7,56;12,2;8,26;10,75;6,66;2,04;13,1
1007;584;1;11/08/2023, 10:26:30;Dual_PurposexNo_Enchriment;DP-009;Skin;11,45;11,6;11,08;8,55;11,32;11,65;4,18
1008;584;1;11/08/2023, 10:26:25;Dual_PurposexNo_Enchriment;DP-009;Skin;10,33;10,18;12,42;7,76;10,64;13,85;10,24
1001;124;1;11/17/2023, 09:54:31;Dual_PurposexNo_Enchriment;DP-010;Skin;14,7;9,98;10,13;1,6;0,22;3,85;9,41
1002;124;1;11/17/2023, 09:54:40;Dual_PurposexNo_Enchriment;DP-010;Skin;12,07;12,02;1,85;5,52;3,78;3,54;3,49
1003;124;1;11/17/2023, 09:54:54;Dual_PurposexNo_Enchriment;DP-010;Skin;12,86;13,76;13,56;9,58;13,65;8,51;8,84
1004;124;1;11/17/2023, 09:55:03;Dual_PurposexNo_Enchriment;DP-010;Skin;12,07;12,62;2,55;14,04;6,7;2,4;7,47
1005;124;1;11/17/2023, 09:55:20;Dual_PurposexNo_Enchriment;DP-010;Skin;10,91;9,4;10,03;9,54;10,71;10,34;7,06
1006;124;1;11/17/2023, 09:54:57;Dual_PurposexNo_Enchriment;DP-010;Skin;11,98;13,36;7,32;11,1;5,98;6,2;10,92
1007;124;1;11/17/2023, 09:54:47;Dual_PurposexNo_Enchriment;DP-010;Skin;11,71;13,45;9,69;9,16;11,63;11,67;2,18
1008;124;1;11/17/2023, 09:54:50;Dual_PurposexNo_Enchriment;DP-010;Skin;14,48;14,92;7,27;10,31;5,49;11,91;9,54
1001;721;1;11/09/2023, 11:06:18;Dual_PurposexNo_Enchriment;DP-011;Skin;9,78;14,75;3,45;5,93;8,22;5,38;5,76
1002;721;1;11/09/2023, 11:06:28;Dual_PurposexNo_Enchriment;DP-011;Skin;5,63;10,97;3,34;2,92;2,81;3,23;1,32
1003;721;1;11/09/2023, 11:06:19;Dual_PurposexNo_Enchriment;DP-011;Skin;9,1;5,32;10,55;11,01;11,63;7,47;10,92
1004;721;1;11/09/2023, 11:06:56;Dual_PurposexNo_Enchriment;DP-011;Skin;9,78;8,46;4,11;13,41;9,82;2,75;8,64
1005;721;1;11/09/2023, 11:06:35;Dual_PurposexNo_Enchriment;DP-011;Skin;1,6;7,17;5,43;12,43;9,57;3,49;7,66
1006;721;1;11/09/2023, 11:06:56;Dual_PurposexNo_Enchriment;DP-011;Skin;7,49;10,66;6,33;10,88;4,29;1,32;13,32
1007;721;1;11/09/2023, 11:06:39;Dual_PurposexNo_Enchriment;DP-011;Skin;12,77;11,1;7,76;8,09;10,07;9,25;5,67
1008;721;1;11/09/2023, 11:06:28;Dual_PurposexNo_Enchriment;DP-011;Skin;13,58;11,67;9,76;8;10,29;12,84;12,81
1001;123;1;11/16/2023, 09:53:59;Dual_PurposexNo_Enchriment;DP-012;Skin;7,96;1,65;9,25;9,21;4,62;4,99;8,73
1002;123;1;11/16/2023, 09:54:05;Dual_PurposexNo_Enchriment;DP-012;Skin;0,9;0,9;0,99;1,05;1,56;1,01;0,84
1003;123;1;11/16/2023, 09:54:21;Dual_PurposexNo_Enchriment;DP-012;Skin;8,77;3,43;11,23;4,09;3,34;11,89;1,36
1004;123;1;11/16/2023, 09:54:38;Dual_PurposexNo_Enchriment;DP-012;Skin;2,4;1,05;1,45;1,85;7,76;1,91;1,49
1005;123;1;11/16/2023, 09:54:46;Dual_PurposexNo_Enchriment;DP-012;Skin;5,37;2,6;4,54;4,77;6,8;3,54;5,86
1006;123;1;11/16/2023, 09:54:38;Dual_PurposexNo_Enchriment;DP-012;Skin;9,01;9,65;9,8;10,42;6,48;9,21;13,16
1007;123;1;11/16/2023, 09:54:31;Dual_PurposexNo_Enchriment;DP-012;Skin;9,49;4,62;8,68;7,54;6,37;8,37;2,51
1008;123;1;11/16/2023, 09:54:21;Dual_PurposexNo_Enchriment;DP-012;Skin;4,4;5,49;14,22;4,92;3,78;14,97;5,16
1001;836;1;11/17/2023, 10:43:59;Dual_PurposexNo_Enchriment;DP-013;Skin;6,9;11,65;9,49;2,57;2,55;11,54;6,31
1002;836;1;11/17/2023, 10:44:14;Dual_PurposexNo_Enchriment;DP-013;Skin;8,79;6,22;1,52;9,34;8,92;5,1;5,19
1003;836;1;11/17/2023, 10:44:14;Dual_PurposexNo_Enchriment;DP-013;Skin;10,24;9,1;6,68;12,37;4,62;6,75;10,66
1004;836;1;11/17/2023, 10:44:36;Dual_PurposexNo_Enchriment;DP-013;Skin;4,81;2,04;3,85;2,51;3,87;1,87;2,7
1005;836;1;11/17/2023, 10:44:39;Dual_PurposexNo_Enchriment;DP-013;Skin;9,09;7,71;4,49;11,4;8,49;4,34;8,06
1006;836;1;11/17/2023, 10:44:34;Dual_PurposexNo_Enchriment;DP-013;Skin;6,4;10,62;10,29;9,8;5,36;10,31;12,09
1007;836;1;11/17/2023, 10:44:24;Dual_PurposexNo_Enchriment;DP-013;Skin;10,35;10,04;10,04;7,74;7,85;10,88;4,7
1008;836;1;11/17/2023, 10:44:29;Dual_PurposexNo_Enchriment;DP-013;Skin;10,44;10,42;14,68;4,95;6,07;14,99;3,34
1001;406;1;11/17/2023, 10:54:41;Dual_PurposexNo_Enchriment;DP-014;Skin;6,75;13,08;6,15;8,88;8,66;1,14;6,64
1002;406;1;11/17/2023, 10:54:31;Dual_PurposexNo_Enchriment;DP-014;Skin;8,35;7,91;2,18;11,67;10,15;5,23;8,35
1003;406;1;11/17/2023, 10:54:33;Dual_PurposexNo_Enchriment;DP-014;Skin;9,89;8,99;10,84;8,48;13,32;10,51;10,33
1004;406;1;11/17/2023, 10:54:47;Dual_PurposexNo_Enchriment;DP-014;Skin;7,8;11,87;2,57;13,45;11,71;2,24;7,34
1005;406;1;11/17/2023, 10:55:05;Dual_PurposexNo_Enchriment;DP-014;Skin;10,4;11,2;1,14;12,31;9,63;1,37;8,06
1006;406;1;11/17/2023, 10:55:05;Dual_PurposexNo_Enchriment;DP-014;Skin;4,42;7,8;10,55;9,27;5,69;4,51;10,15
1007;406;1;11/17/2023, 10:54:57;Dual_PurposexNo_Enchriment;DP-014;Skin;11,76;12,04;10,77;8,44;11,27;11,3;3,78
1008;406;1;11/17/2023, 10:54:46;Dual_PurposexNo_Enchriment;DP-014;Skin;2,97;9,56;13,54;4,04;9,45;14,26;12,26
1001;497;1;11/14/2023, 08:45:21;Dual_PurposexNo_Enchriment;DP-015;Skin;14,2;14,73;0,53;14,95;6,53;0,22;7,54
1002;497;1;11/14/2023, 08:45:08;Dual_PurposexNo_Enchriment;DP-015;Skin;9,85;8;2,42;10,18;3,56;2,07;4,97
1003;497;1;11/14/2023, 08:45:22;Dual_PurposexNo_Enchriment;DP-015;Skin;11,54;5,82;12,13;11,89;5,96;10,84;7,43
1004;497;1;11/14/2023, 08:45:25;Dual_PurposexNo_Enchriment;DP-015;Skin;11,14;12,42;2,37;13,45;12,62;1,36;7,38
1005;497;1;11/14/2023, 08:45:36;Dual_PurposexNo_Enchriment;DP-015;Skin;11,26;13,37;1;10,8;7,4;1,49;9,06
1006;497;1;11/14/2023, 08:45:26;Dual_PurposexNo_Enchriment;DP-015;Skin;9,01;12,48;8,59;9,47;4,68;2,33;12,02
1007;497;1;11/14/2023, 08:45:20;Dual_PurposexNo_Enchriment;DP-015;Skin;11,78;10,31;9,6;9,01;8,64;9,78;6,07
1008;497;1;11/14/2023, 08:44:52;Dual_PurposexNo_Enchriment;DP-015;Skin;11,87;10,73;9,34;5,63;9,67;10,33;12,09
1001;900;1;11/14/2023, 09:54:15;Dual_PurposexNo_Enchriment;DP-016;Skin;6,86;6,68;1,45;7,58;0,79;11,05;8,48
1002;900;1;11/14/2023, 09:54:27;Dual_PurposexNo_Enchriment;DP-016;Skin;9,47;3,38;2,18;2,79;2,64;1,89;2,02
1003;900;1;11/14/2023, 09:54:14;Dual_PurposexNo_Enchriment;DP-016;Skin;11,6;9,54;9,54;9,78;12,22;8;5,54
1004;900;1;11/14/2023, 09:54:25;Dual_PurposexNo_Enchriment;DP-016;Skin;7,85;8,37;1,3;12,99;5,54;1,38;6,99
1005;900;1;11/14/2023, 09:55:00;Dual_PurposexNo_Enchriment;DP-016;Skin;8,8;13;0,43;12,03;10,86;1,89;6,74
1006;900;1;11/14/2023, 09:54:55;Dual_PurposexNo_Enchriment;DP-016;Skin;6,26;4,9;7,1;10,35;4,66;2,81;7,43
1007;900;1;11/14/2023, 09:54:51;Dual_PurposexNo_Enchriment;DP-016;Skin;7,87;9,16;9,12;8,99;8,53;9,65;5,89
1008;900;1;11/14/2023, 09:54:30;Dual_PurposexNo_Enchriment;DP-016;Skin;13,87;10,75;12,95;5,08;9,1;14,84;9,49
1001;143;1;11/10/2023, 09:54:18;Dual_PurposexNo_Enchriment;DP-017;Skin;6,73;5,58;12,26;12,75;3,52;12,53;6,22
1002;143;1;11/10/2023, 09:54:33;Dual_PurposexNo_Enchriment;DP-017;Skin;6,73;5,89;2,86;9,6;6,26;4,62;4,59
1003;143;1;11/10/2023, 09:54:25;Dual_PurposexNo_Enchriment;DP-017;Skin;5,65;5,58;10,81;11,01;7,21;10,75;7,93
1004;143;1;11/10/2023, 09:54:47;Dual_PurposexNo_Enchriment;DP-017;Skin;6,97;1,93;4,24;2,79;3,03;4,2;3,34
1005;143;1;11/10/2023, 09:55:15;Dual_PurposexNo_Enchriment;DP-017;Skin;10,51;5,11;7,86;3,57;8,91;9,63;7,37
1006;143;1;11/10/2023, 09:55:11;Dual_PurposexNo_Enchriment;DP-017;Skin;11,49;13,96;4,24;10,07;6,11;6,37;13,05
1007;143;1;11/10/2023, 09:55:01;Dual_PurposexNo_Enchriment;DP-017;Skin;11,36;6,73;8,97;7,52;8,92;9,58;5,96
1008;143;1;11/10/2023, 09:54:40;Dual_PurposexNo_Enchriment;DP-017;Skin;11,43;5,82;9,01;11,23;8,99;11,41;9,08
1001;445;1;11/15/2023, 10:25:13;Dual_PurposexNo_Enchriment;DP-018;Skin;14,99;14,66;12,73;14,88;9,16;12,86;14,79
1002;445;1;11/15/2023, 10:25:02;Dual_PurposexNo_Enchriment;DP-018;Skin;10,07;13,1;1,98;10,66;10,35;6,75;7,21
1003;445;1;11/15/2023, 10:24:53;Dual_PurposexNo_Enchriment;DP-018;Skin;11,98;12,92;12,57;12,62;13,03;10;8,44
1004;445;1;11/15/2023, 10:25:06;Dual_PurposexNo_Enchriment;DP-018;Skin;10,53;13,27;2,44;13,36;13,71;1,23;7,8
1005;445;1;11/15/2023, 10:25:47;Dual_PurposexNo_Enchriment;DP-018;Skin;12,17;11,97;5,69;11,4;10,23;5,03;8,31
1006;445;1;11/15/2023, 10:25:39;Dual_PurposexNo_Enchriment;DP-018;Skin;11,14;13,78;9,8;12,29;8,22;4,02;12,88
1007;445;1;11/15/2023, 10:25:56;Dual_PurposexNo_Enchriment;DP-018;Skin;13,16;13,21;7,45;7,78;8,11;8,99;3,38
1008;445;1;11/15/2023, 10:25:16;Dual_PurposexNo_Enchriment;DP-018;Skin;13,34;14,95;14,13;8,64;9,19;14,66;14
1001;292;1;11/15/2023, 10:43:57;Dual_PurposexNo_Enchriment;DP-019;Skin;11,56;5,3;5,8;9,58;4,13;6,02;2,59
1002;292;1;11/15/2023, 10:43:48;Dual_PurposexNo_Enchriment;DP-019;Skin;3,19;4,11;2,57;8,62;3,43;2,22;5,47
1003;292;1;11/15/2023, 10:44:04;Dual_PurposexNo_Enchriment;DP-019;Skin;10,73;12,29;12,02;12,4;11,25;7,32;10,24
1004;292;1;11/15/2023, 10:44:01;Dual_PurposexNo_Enchriment;DP-019;Skin;9,08;8,55;2,68;11,19;11,03;1,87;5,67
1005;292;1;11/15/2023, 10:44:06;Dual_PurposexNo_Enchriment;DP-019;Skin;8,49;9,37;4,09;10,54;8,94;4,86;6,2
1006;292;1;11/15/2023, 10:44:07;Dual_PurposexNo_Enchriment;DP-019;Skin;8,2;11,76;5,87;9,27;3,43;1,69;9,71
1007;292;1;11/15/2023, 10:44:01;Dual_PurposexNo_Enchriment;DP-019;Skin;8,31;4,44;7,25;8,11;8,29;8,48;3,08
1008;292;1;11/15/2023, 10:43:35;Dual_PurposexNo_Enchriment;DP-019;Skin;12,88;10,62;8,48;8,37;6,59;12,79;10,04
1001;334;1;11/13/2023, 10:55:16;Dual_PurposexNo_Enchriment;DP-020;Skin;14,77;14,86;14,88;10,13;2,51;14,75;0,29
1002;334;1;11/13/2023, 10:55:36;Dual_PurposexNo_Enchriment;DP-020;Skin;6,92;6,02;2,92;5,98;4,24;2,84;4,68
1003;334;1;11/13/2023, 10:55:54;Dual_PurposexNo_Enchriment;DP-020;Skin;10,29;3,93;11,93;11,96;8,77;12,07;4,02
1004;334;1;11/13/2023, 10:55:58;Dual_PurposexNo_Enchriment;DP-020;Skin;7,69;3,12;3,45;8,84;3,89;2,02;4,4
1005;334;1;11/13/2023, 10:56:09;Dual_PurposexNo_Enchriment;DP-020;Skin;12,29;11,86;10,06;11,2;12,14;12,43;9,71
1006;334;1;11/13/2023, 10:55:55;Dual_PurposexNo_Enchriment;DP-020;Skin;8,73;12,55;11,82;10,59;6,24;12,9;13,1
1007;334;1;11/13/2023, 10:55:53;Dual_PurposexNo_Enchriment;DP-020;Skin;12,73;10,59;8,9;8,53;8,7;10,44;5,67
1008;334;1;11/13/2023, 10:55:33;Dual_PurposexNo_Enchriment;DP-020;Skin;8,04;5,63;13,78;4;5,89;13,47;6,62
1001;231;1;11/01/2023, 09:07:11;High_spacexRoughage;HR-WP4-003;Skin;9,23;9,87;4,7;4,29;1,6;8,29;3,78
1002;231;1;11/01/2023, 09:07:24;High_spacexRoughage;HR-WP4-003;Skin;8;13,01;6,81;13,32;12,57;11,27;11,89
1003;231;1;11/01/2023, 09:07:38;High_spacexRoughage;HR-WP4-003;Skin;7,47;7,47;12,53;7,91;10,79;12,22;5,19
1004;231;1;11/01/2023, 09:10:04;High_spacexRoughage;HR-WP4-003;Skin;5,47;12,53;7,58;13,85;12,37;7,93;5,47
1005;231;1;11/01/2023, 09:08:39;High_spacexRoughage;HR-WP4-003;Skin;9,34;12,23;10,11;10,31;12,26;10,69;8,91
1006;231;1;11/01/2023, 09:07:50;High_spacexRoughage;HR-WP4-003;Skin;13,41;10,59;9,89;9,03;14,13;7,76;12,48
1007;231;1;11/01/2023, 09:07:33;High_spacexRoughage;HR-WP4-003;Skin;12,48;4,4;8,42;9,27;13,08;9,25;4,97
1008;231;1;11/01/2023, 09:07:23;High_spacexRoughage;HR-WP4-003;Skin;8,95;13,96;13,01;10,9;8,46;14,09;6,26
1001;303;1;11/02/2023, 08:55:31;High_spacexRoughage;HR-WP4-005;Skin;7,27;0,64;4,35;10,29;0,35;1,27;3,1
1002;303;1;11/02/2023, 08:55:43;High_spacexRoughage;HR-WP4-005;Skin;7,34;4,07;1,71;1,19;11,71;1,69;0,84
1003;303;1;11/02/2023, 08:56:17;High_spacexRoughage;HR-WP4-005;Skin;9,69;6,35;11,03;11,23;7,05;5,43;3,16
1004;303;1;11/02/2023, 08:56:32;High_spacexRoughage;HR-WP4-005;Skin;8,18;8,62;3,19;14,07;10,55;1,76;3,49
1005;303;1;11/02/2023, 08:56:22;High_spacexRoughage;HR-WP4-005;Skin;4,86;8,6;4,97;9,86;10,43;5,86;3,51
1006;303;1;11/02/2023, 08:56:24;High_spacexRoughage;HR-WP4-005;Skin;8,44;13,67;4,26;13,63;11,01;0,77;13,87
1007;303;1;11/02/2023, 08:55:57;High_spacexRoughage;HR-WP4-005;Skin;9,19;6,11;10,99;7,56;13,96;10,84;3,34
1008;303;1;11/02/2023, 08:55:55;High_spacexRoughage;HR-WP4-005;Skin;6,18;9,38;11,6;9,12;14,92;10,79;10,11
1001;415;1;11/02/2023, 09:05:25;High_spacexRoughage;HR-WP4-006;Skin;10,02;0,2;14,37;14,62;11,41;13,78;8,64
1002;415;1;11/02/2023, 09:05:49;High_spacexRoughage;HR-WP4-006;Skin;1,3;0,84;3,45;11,12;5,76;8,62;4,68
1003;415;1;11/02/2023, 09:06:03;High_spacexRoughage;HR-WP4-006;Skin;5,45;4,13;12,97;8,07;11,96;12,37;4,97
1004;415;1;11/02/2023, 09:06:13;High_spacexRoughage;HR-WP4-006;Skin;6,37;7,47;5,21;14,37;8,33;1,45;3,47
1005;415;1;11/02/2023, 09:06:21;High_spacexRoughage;HR-WP4-006;Skin;7,66;4,63;6,97;9,97;6,03;5,83;6,43
1006;415;1;11/02/2023, 09:06:33;High_spacexRoughage;HR-WP4-006;Skin;8,88;4,24;13,91;7,93;4,95;13,93;10,73
1007;415;1;11/02/2023, 09:06:12;High_spacexRoughage;HR-WP4-006;Skin;10,4;5,89;10,53;8,64;12,92;11,19;4,11
1008;415;1;11/02/2023, 09:05:43;High_spacexRoughage;HR-WP4-006;Skin;3,93;10,48;12,26;10,77;12,86;13,21;10,7
1001;134;1;11/02/2023, 09:14:57;High_spacexRoughage;HR-WP4-007;Skin;11,6;14,11;4,73;14,51;5,98;5,23;10,57
1002;134;1;11/02/2023, 09:15:21;High_spacexRoughage;HR-WP4-007;Skin;1,03;2,79;2,73;13,56;3,67;1,52;4,53
